step	actor/distillation/abs_loss	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/distillation/un_budget	actor/distillation/un_dup_frac	actor/distillation/un_p_eot	actor/distillation/un_p_imend	actor/distillation/un_q_eot	actor/distillation/un_q_imend	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
47	0.6397759355604649	0.9326935075223446	2.02172782830894	1.1188503876328468	0.6396961817517877	0.6397759355604649	0.6041878294199705	0.6867972700856626	0.6301198694854975	0.658357547596097	22.80044174194336	-0.10368845611810684	0.00012509966595786182	0.0007649575854884461	0.14918807953654323	0.006036888674771035	0.45895113749429584	0.8830061824992299	1.9398651123046875	3.2469237595796585	5.379481166601181	0.5794157227501273	0.87895224429667	0.9321709452196956	-0.026435459411004558	0.16788902645930648	0.11423250008374453	0.23654272826388478	0.45109415892511606	0.8857674971222878	0.9744843877851963	46.249135851860046	0.617214497178793	0.00010579911574382095	5.393717116597428e-12	3.817957842645837e-10	1.3379585062478494e-05	2.0168542861938477	4.58876895904541	0.6396961808204651	1e-06	210.3919448852539	57.39173650741577	64.703125	0.9999990463256836	0.028585057705640793	0.0	0.9999990463256836	0.028585057705640793	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	1005222	1005222	1005222	1005222.0	1005222	0	2	2.0	2	0.22213746353542385	0.34102259717143796	1214.1341511051314	413.9666111380793	1005222	0.0	598.0	123.90625	45.0	0.0	0.1796875	16384.0	7729.390625	562.0	0.1796875	16384.0	7729.390625	562.0	-0.5640873908996582	0.0036468505859375	0.0017684543272480369	0.0017265195492655039	0.0017851674929261208	0.001752973534166813	0.00516963005065918	-0.00160980224609375	1.0017549991607666	2.083249092102051	8.483943939208984	2.0850019454956055	8.49913215637207	8.925778776017704e-05	0.3191429434907945	0.07637924776618335	0.08972389192786068	0.029440043959766626	0.008880783935637737	0.005097005050629377	312.7036916250363	117.69923908071632	3.0079152589896694	-1	-1.0	-1	0.010974212898872793	312.7036916250363	-1	49	16384	0.0	0.0	0.0	0.0	315.7479008579394	18.34779646608513	2.7597998268902302e-05		5.6889024563133717e-05	413.9666111380793	5.4224045015871525e-05		76.77810019801836	2.296333194943145	0	47	0.9993683695793152	0.12401595711708069	0.005795132368803024	0.011930202133953571	1					
48	0.6245521447875283	0.9037116321650418	1.953725470196117	1.0863442063331603	0.6249363729730248	0.6245521447875283	0.5908629490570588	0.6429548426107927	0.6100700855255127	0.6461236688223753	31.63812255859375	-0.06763514876365662	0.0001026416434693932	0.0006407804802703057	0.13055698339912025	0.004778670826238919	0.4354886244643818	0.8663811141794379	1.926457777890292	3.2419052904302426	5.455866488543424	0.5786427107724277	0.883684947273948	0.9342208645560525	-0.026052664626728405	0.16112512417814948	0.10975909077308395	0.22713581431995739	0.45214164419607683	0.8902409109202298	0.974798730286685	46.26462443958629	0.6167304916815324	0.00011893467323964366	1.762730968924128e-12	4.450466744658614e-10	2.5877753720372387e-05	1.9505417346954346	4.169922351837158	0.6249363422393799	1e-06	210.04445266723633	57.39173650741577	64.703125	0.9999990463256836	0.04345926269888878	0.0	0.9999990463256836	0.04345926269888878	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	879127	879127	879127	879127.0	879127	0	2	2.0	2	0.22184136563608473	0.34095331481370234	1244.0422081294982	353.33487652393524	879127	0.0	698.0	130.5546875	53.0	0.0	0.1875	16384.0	6737.625	751.0	0.1875	16384.0	6737.625	751.0	2.373899221420288	0.0034515857696533203	0.0017283270135521889	0.0017359332414343953	0.001803758554160595	0.0017425445839762688	0.005034208297729492	-0.0024175643920898438	1.0017446279525757	2.042440414428711	8.288119316101074	2.0441830158233643	8.302796363830566	7.196170067838075e-05	0.30937843556936456	0.07665249376831541	0.06326347403228283	0.03577959106769413	0.009277588522309088	0.005468400078825653	264.39756720198784	87.45528593815197	4.327630599029362	-1	-1.0	-1	0.011409616912715137	264.39756720198784	-1	223	16384	0.0	0.0	0.0	0.0	266.8129128899891	16.030700774979778	2.818100620061159e-05		5.677796434611082e-05	353.33487652393524	5.0817965529859066e-05		67.38727688905783	2.3686749410117045	0	48	0.9993654489517212	0.21729528903961182	0.005838044919073582	0.012036432512104511	1					
49	0.6143063029338574	0.8438857362188142	1.8473644595721672	1.0402711763464172	0.6143744378350675	0.6143063029338574	0.6071405559778214	0.6223811209201813	0.6112175722574366	0.6156916777635443	24.708559036254883	-0.0019247429445385933	7.447318970160519e-05	0.0003982158667864057	0.11144449899037337	0.003076502182827018	0.41834641453521004	0.8515313791817632	1.938298747457307	3.290355008223961	5.876811109740158	0.5793191050661022	0.8950651154435915	0.9409639835357666	-0.02572790231427242	0.14812200644920612	0.09905457284686894	0.21238352281266246	0.45439213565711317	0.9009454332548996	0.9783624688099171	46.235541508115574	0.6176393309543873	0.0001098957280913149	7.259716145068835e-13	3.682907891191886e-10	1.6703550322022723e-05	1.8483166694641113	4.039153575897217	0.6143743991851807	1e-06	214.65574645996094	57.39173650741577	64.703125	0.9999990463256836	0.027737462893128395	0.0	0.9999990463256836	0.027737462893128395	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	932829	932829	932829	932829.0	932829	0	2	2.0	2	0.22128152433680867	0.3399954268936444	1177.8544204724255	395.9865428979974	932829	0.0	746.0	145.4296875	39.0	0.0	0.1953125	16384.0	7142.296875	215.0	0.1953125	16384.0	7142.296875	215.0	-0.009861528873443604	0.003481626510620117	0.0017311988631263375	0.0017275692662224174	0.0016614175401628017	0.0015815612860023975	0.004640102386474609	-0.0015099048614501953	1.0015833377838135	1.875098705291748	6.969223499298096	1.8766803741455078	6.9807538986206055	7.879801651742718e-05	0.3314670052175625	0.07750760678532646	0.07350507494993508	0.04575931990984827	0.008834051827761868	0.00488546397536993	299.57206298795063	98.8585867561851	1.091148960054852	-1	-1.0	-1	0.011270421091467142	299.57206298795063	-1	213	16384	0.0	0.0	0.0	0.0	303.0317767079687	17.679811954963952	2.8465990908443928e-05		6.961100734770298e-05	395.9865428979974	7.3564937338233e-05		72.3013433299493	2.196184496046044	0	49	0.9993754029273987	0.161810040473938	0.005935719236731529	0.012172632850706577	1					
50	0.5988059126413785	0.7505375321094806	1.6544527393120987	0.9552090644836426	0.5975608564913273	0.5988059126413785	0.6074238644196437	0.6481372883686652	0.5890044620403877	0.616760744039829	27.617822647094727	1.283447659261583e-07	6.996637739925623e-05	0.00037945419030270734	0.08655747544880096	0.00323298755437673	0.3770570364135962	0.8315439820289612	1.977549406198355	3.4195854700528656	5.817512446183425	0.5736581151302044	0.9111643497760479	0.9502292999854455	-0.025672173528717115	0.1276582323014736	0.08397834533109115	0.18639239898094764	0.4584286657663492	0.9160216505710895	0.9824872200305645	46.412761512169475	0.6121011990767259	0.00010577764744714211	1.115509346276636e-12	2.887600730176102e-10	1.8687443637276626e-05	1.651746392250061	3.7542061805725098	0.5975608229637146	1e-06	211.50390625	57.39173650741577	64.703125	0.9999990463256836	0.016382461413741112	0.0	0.9999990463256836	0.016382461413741112	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1029182	1029182	1029182	1029182.0	1029182	0	2	2.0	2	0.21594671354762102	0.34035889754555143	893.6526818922355	575.8288543490926	1029182	0.0	704.0	133.3125	48.0	0.0	0.2578125	16384.0	7907.171875	455.0	0.2578125	16384.0	7907.171875	455.0	0.3733665943145752	0.003414750099182129	0.0016926308162510395	0.0016868992242962122	0.0016837529838085175	0.0016130432486534119	0.004724979400634766	-0.002577066421508789	1.0016148090362549	1.7659354209899902	6.329712867736816	1.7675485610961914	6.340256690979004	6.179545011853129e-05	0.3364959503980558	0.08000059263865655	0.06359876494389027	0.03689396695699543	0.009248584599845344	0.0050269210478290915	335.00325704505667	123.94908979638058	2.4287165129790083	-1	-1.0	-1	0.010916614904999733	335.00325704505667	-1	301	16384	0.0	0.0	0.0	0.0	340.57360832497943	19.184766610036604	2.49580480158329e-05	129.92514790699352	7.492001168429852e-05	575.8288543490926	0.00012368999887257814	1013.5949181410251	82.33516993303783	2.334540698095225	0	50	0.9993461966514587	0.22818604111671448	0.0060986862517893314	0.012493332847952843	1	0.57	2	2.0	2	0.57
51	0.6100835845325933	0.7360138875065427	1.647763434684638	0.9678542577859127	0.609840976074338	0.6100835845325933	0.6182372477470022	0.6501500475587267	0.6000595463044716	0.637496835806153	26.941612243652344	-0.020463787019252777	6.684604011276247e-05	0.0003345755027890901	0.09338754404928874	0.002537688914013746	0.3742755445454157	0.8402140438556671	2.036274938872366	3.5689681551673194	5.982562758705833	0.5725777429161649	0.911296959176208	0.9486239146102559	-0.026225832911829155	0.12770643785144342	0.0838439700786363	0.1866412325338884	0.45472923508196167	0.9161560318686746	0.98190699653192	46.44801792953954	0.6109994442173929	9.590175665669614e-05	7.904114897633131e-12	2.2805104202290951e-10	1.1684301470276374e-05	1.6390076875686646	3.722452163696289	0.609840989112854	1e-06	199.1752166748047	57.39173650741577	64.703125	0.9999990463256836	0.04786750674247742	0.0	0.9999990463256836	0.04786750674247742	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1044450	1044450	1044450	1044450.0	1044450	0	2	2.0	2	0.22117849372123763	0.3413536896525762	1187.7543293853112	439.6742550879717	1044450	0.0	961.0	132.5703125	54.0	0.0	0.2421875	16384.0	8027.1953125	513.0	0.2421875	16384.0	8027.1953125	513.0	-0.8293074369430542	0.00315701961517334	0.0016888505779206753	0.0018050136277452111	0.0018778527155518532	0.0018627168610692024	0.004191994667053223	-0.0006012916564941406	1.0018649101257324	1.7848361730575562	6.478816509246826	1.786698818206787	6.49104118347168	6.289100099227114e-05	0.32725725845538606	0.07767604493945651	0.0656865059863776	0.03669530397746712	0.009168827914436406	0.005101290065795183	332.76122696499806	133.3891395590681	2.7108032560208812	-1	-1.0	-1	0.011215098085813224	332.76122696499806	-1	179	16384	0.0	0.0	0.0	0.0	336.25061517499853	19.287190577946603	3.107101656496525e-05		5.6878081522881985e-05	439.6742550879717	5.0156028009951115e-05		81.12874513701536	2.1753166129346937	0	51	0.9993391633033752	0.27553078532218933	0.006129392888396978	0.01248649600893259	1					
52	0.5830511019698211	0.6647089248789209	1.4861204868980817	0.8870629694844995	0.5835455441847444	0.5830511019698211	0.6106394665049655	0.6330192355172974	0.5700115737106118	0.616601147289787	34.58338928222656	-0.02602614462375641	3.525079664722097e-05	0.00018851588472453988	0.06138837459626042	0.001254421646986462	0.3307255620451802	0.7997685229139668	2.036279124873025	3.5968590761934007	6.409287171704428	0.5685781570417541	0.9221643432974815	0.9548036551901272	-0.0251757567083197	0.11288338806480169	0.07359425555582025	0.16653529474777834	0.45424348169139456	0.9264057448932103	0.9847033683742795	46.54439224515642	0.6079877327595439	0.00011126775513403686	2.6308267684514586e-13	1.96935399949853e-10	1.869099186573813e-05	1.4854674339294434	3.4703872203826904	0.5835455656051636	1e-06	216.56586074829102	57.39173650741577	64.703125	0.9999990463256836	0.026171712204813957	0.0	0.9999990463256836	0.026171712204813957	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	909456	909456	909456	909456.0	909456	0	2	2.0	2	0.2219026705302303	0.3383503029577158	1208.6474379157773	376.2288205269724	909456	0.0	783.0	131.953125	46.0	0.0	0.1953125	16384.0	6973.171875	250.0	0.1953125	16384.0	6973.171875	250.0	46.831241607666016	0.003361225128173828	0.001584838260896504	0.0015019273851066828	0.0016767855267971754	0.0015835266094654799	0.005128383636474609	-0.004611968994140625	1.0015853643417358	1.6574182510375977	5.852674961090088	1.6590018272399902	5.862153053283691	6.788984507992806e-05	0.3218790593423525	0.0761556022281399	0.061742826947011054	0.03923370502889156	0.009086951028621115	0.005453832913190126	284.85606760601513	93.98557949294627	1.4736368290614337	-1	-1.0	-1	0.011083957040682435	284.85606760601513	-1	109	16384	0.0	0.0	0.0	0.0	287.2983044809662	16.523259066045284	2.6826979592442513e-05		7.156305946409702e-05	376.2288205269724	5.50019321963191e-05		69.2601693799952	2.4177304919576272	0	52	0.9994036555290222	0.30522045493125916	0.005876233335584402	0.012353118509054184	1					
53	0.5718220244754445	0.640726419470527	1.4515693155201999	0.8816282288594679	0.5714421262964606	0.5718220244754445	0.5779967091300271	0.6293011053041978	0.5571359542283145	0.6112927155061202	28.19913101196289	-0.01831759139895439	3.110068112784409e-05	0.0001598614641889898	0.05582888390477323	0.001102989703676113	0.31376975026320325	0.7872370318932966	2.030085284059698	3.5852680466391824	6.093446402116255	0.5706622893160039	0.9250702066854997	0.9553140596909957	-0.024835325540466743	0.1092320781539787	0.07080387236042456	0.16166247942230919	0.4596256667917425	0.9291961225596341	0.9844483451409773	46.47008986039595	0.6103096896951848	0.00012078447654279112	4.008749991140024e-13	1.7877744454496261e-10	2.1794369413670594e-05	1.4508302211761475	3.5880331993103027	0.5714421272277832	1e-06	201.6811180114746	57.39173650741577	64.703125	0.9999990463256836	0.01570609025657177	0.0	0.9999990463256836	0.01570609025657177	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	875659	875659	875659	875659.0	875659	0	2	2.0	2	0.22042519046434292	0.335618547498711	1255.2139477371431	348.8086638849927	875659	0.0	520.0	116.4921875	46.0	0.0	0.140625	16384.0	6724.59375	560.0	0.140625	16384.0	6724.59375	560.0	-0.4988363981246948	0.0029387474060058594	0.0015615514712408185	0.001659003901295364	0.0017980891279876232	0.001738585066050291	0.00556182861328125	-0.0014715194702148438	1.001740574836731	1.627568244934082	5.597218990325928	1.6293067932128906	5.607327938079834	7.130740734469869e-05	0.30498835194970475	0.07617154750194323	0.062440973008051515	0.02720040502026677	0.008539344401469862	0.005027020932175219	260.27101412205957	88.940511450759	2.9550995139870793	-1	-1.0	-1	0.010521307005546987	260.27101412205957	-1	176	14447	0.0	0.0	0.0	0.0	262.51811396400444	16.296523074968718	2.6055960915982723e-05		5.8353994973003864e-05	348.8086638849927	5.7860976085066795e-05		66.7003011140041	2.5156330870231614	0	53	0.9993790984153748	0.22653326392173767	0.005897062364965677	0.012378385290503502	1					
54	0.5738393977536993	0.6700719433315729	1.5072352118411307	0.8989239112805512	0.5738274557515979	0.5738393977536993	0.5872404148518029	0.6323428775294352	0.5608657310574742	0.6070020688792407	29.939970016479492	-0.03536876663565636	4.6920440179022434e-05	0.00020884040170624188	0.061075296892325284	0.0013747589938957082	0.33029374134553185	0.7997937252966024	1.9799934504395824	3.457783501026994	5.9005179324392545	0.5731581631353346	0.9225059474928904	0.9556686948921721	-0.02490230870701499	0.11304898238030531	0.07324976189914396	0.16741747737435972	0.4597441852092743	0.9267502416998653	0.9848180312221333	46.403234643451235	0.6123989264843828	0.0001291959670814291	5.318679420638658e-13	2.0423069690655194e-10	2.1711269296304243e-05	1.5070942640304565	3.1792550086975098	0.5738274455070496	1e-06	204.62634658813477	57.39173650741577	64.703125	0.9999990463256836	0.052325159311294556	0.0	0.9999990463256836	0.052325159311294556	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	942795	942795	942795	942795.0	942795	0	2	2.0	2	0.221497076936822	0.3380508786319026	1314.358114195694	358.6522538330173	942795	0.0	626.0	124.8125	45.0	0.0	0.109375	16384.0	7240.7734375	35.0	0.109375	16384.0	7240.7734375	35.0	-0.9037410020828247	0.003146052360534668	0.0016080940840765834	0.0016506334068253636	0.0016909572295844555	0.0016776598058640957	0.0078012943267822266	-0.0004919767379760742	1.001679539680481	1.6243727207183838	5.48460054397583	1.6260501146316528	5.493903160095215	7.065909772340676e-05	0.28851004297712624	0.07518624476041152	0.06661704403813928	0.05041758809238672	0.009115110501625168	0.00494544708635658	263.6670110189589	105.23536246082222	0.41517348506022245	-1	-1.0	-1	0.011254169046878815	263.6670110189589	-1	80	16384	0.0	0.0	0.0	0.0	267.39658952201717	17.372335838968866	2.4336040951311588e-05		5.8575067669153214e-05	358.6522538330173	4.986708518117666e-05		70.88521562889218	2.2617021419573575	0	54	0.9993544816970825	0.18165624141693115	0.00598115986213088	0.012390973046422005	1					
55	0.5793132962750607	0.640813592516008	1.4637158493526647	0.8886739357573087	0.58009577030316	0.5793132962750607	0.6176956403450887	0.6205486039646336	0.5672365998635527	0.6169011563551231	26.624980926513672	1.7893771797616864e-08	4.5981520092116956e-05	0.00019591807639714165	0.06016269450545403	0.001283597936308666	0.33314299784967155	0.8040675437841259	2.0064222773567577	3.512342867304067	6.135778317685987	0.5729008444020005	0.9284312021536906	0.959111325076369	-0.025411538596524567	0.10626951672258925	0.06767209335306629	0.1599659368884368	0.4603013777341999	0.9323279085706492	0.9866169456575737	46.41876251971135	0.6119136663733936	0.00011434298991963395	3.3309525094288583e-13	1.8852367482744128e-10	1.585898346961423e-05	1.4606887102127075	3.1472761631011963	0.5800957679748535	1e-06	208.04726028442383	57.39173650741577	64.703125	0.9999990463256836	0.03778201341629028	0.0	0.9999990463256836	0.03778201341629028	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	948808	948808	948808	948808.0	948808	0	2	2.0	2	0.22151317405094056	0.3390457070219031	1269.7481980624643	373.6205341530731	948808	0.0	589.0	128.8046875	41.0	0.0	0.125	16384.0	7283.7578125	251.0	0.125	16384.0	7283.7578125	251.0	1.5458199977874756	0.0032101869583129883	0.0016574636101722717	0.0017162469448521733	0.0017602823209017515	0.0016876424197107553	0.005556583404541016	-0.0011054277420043945	1.0016896724700928	1.5845248699188232	5.337021827697754	1.586212396621704	5.346724987030029	6.579215812340677e-05	0.3023073895073793	0.07550971634933597	0.06242412596475333	0.042489367071539164	0.009084286817596876	0.005232078023254871	279.25223771401215	104.3206570757684	1.2508059809915721	-1	-1.0	-1	0.0118780949851498	279.25223771401215	-1	88	16384	0.0	0.0	0.0	0.0	281.84752769290935	17.214453270076774	2.3770960979163647e-05		5.4792966693639755e-05	373.6205341530731	7.015606388449669e-05		71.64422294998076	2.149519859929569	0	55	0.9993250966072083	0.3288418650627136	0.006245891563594341	0.012714301235973835	1					
56	0.5751620712926833	0.6508579883029906	1.4586879201864793	0.867287175130036	0.5744067109189928	0.5751620712926833	0.5914261189557738	0.6401135136010283	0.561542818101786	0.6087584248033621	28.181365966796875	1.1274197220245696e-07	4.7345611255492506e-05	0.00022866718177283474	0.060487951298347394	0.0015038097808197347	0.32925564539717445	0.8037328778813451	1.9866368831214258	3.4423857866707497	5.92306672920615	0.5698416859416638	0.9271136199013662	0.9589599199214224	-0.025209736631457078	0.10717224243681057	0.06896637434581832	0.16020612003502704	0.45868979066105214	0.9310336264513307	0.986538449586448	46.527343168097026	0.6085205239764715	0.00010685517408076568	8.918716364047006e-13	1.8847053187581906e-10	2.0729292260071068e-05	1.4600698947906494	2.795840263366699	0.5744067430496216	1e-06	206.38756942749023	57.39173650741577	64.703125	0.9999990463256836	0.04931265488266945	0.0	0.9999990463256836	0.04931265488266945	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	953201	953201	953201	953201.0	953201	0	2	2.0	2	0.22017777686768658	0.33988839443561586	1236.8248388469326	385.34195387305226	953201	0.0	787.0	135.125	36.0	0.0	0.171875	16384.0	7311.7578125	199.0	0.171875	16384.0	7311.7578125	199.0	1.5230858325958252	0.0032526254653930664	0.001640889560803771	0.0016629883321002126	0.001660980749875307	0.0016250577755272388	0.0041411519050598145	-0.0011246204376220703	1.00162672996521	1.5826563835144043	5.2773518562316895	1.5842814445495605	5.285897731781006	6.842759814259737e-05	0.31273460074144277	0.07607071198944831	0.06522525497712195	0.03562505799345672	0.009221979662470403	0.00478697195649147	289.556390668964	104.7003210669127	0.991462524048984	-1	-1.0	-1	0.011475397972390056	289.556390668964	-1	127	16375	0.0	0.0	0.0	0.0	292.68987650692	17.130683053052053	2.5601941160857677e-05		5.6055025197565556e-05	385.34195387305226	5.931698251515627e-05		72.51067873905413	2.2849828880280256	0	56	0.9993393421173096	0.18288996815681458	0.006220405921339989	0.012676846235990524	1					
57	0.5640108829194849	0.639746885859605	1.451742727648128	0.8700193333806414	0.5637819389812648	0.5640108829194849	0.5646055893916072	0.5850141294526331	0.5538698299364611	0.5921365401961587	26.280609130859375	-0.019085979089140892	4.5976891439033466e-05	0.00020501161347138722	0.0629363701939865	0.0015214135722393014	0.31995269644892577	0.7884331905480587	1.952703929308689	3.3603611462043994	5.7245017759727705	0.5734240801045389	0.9303518371148543	0.9617062536152926	-0.024750341887049603	0.10370991209691222	0.06589367150357275	0.1565276677861358	0.46159273024761316	0.9341063282706521	0.9877815905845526	46.41013723431212	0.6121832032998403	0.00010280401021866442	1.1998265509352977e-12	2.3652429018577087e-10	1.4008998030916867e-05	1.4483625888824463	2.6957736015319824	0.5637819170951843	1e-06	212.2908821105957	57.39173650741577	64.703125	0.9999990463256836	0.02470460720360279	0.0	0.9999990463256836	0.02470460720360279	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	1049127	1049127	1049127	1049127.0	1049127	0	2	2.0	2	0.22180962239539076	0.3404191321818943	1237.9596036317112	423.7323241090635	1049127	0.0	495.0	131.6484375	48.0	0.0	0.1640625	16384.0	8064.65625	336.0	0.1640625	16384.0	8064.65625	336.0	7.518380165100098	0.0033849477767944336	0.0016563552198931575	0.0016262623248621821	0.0017362739890813828	0.0016981437802314758	0.0056610107421875	-0.0009412765502929688	1.0017001628875732	1.554090142250061	5.0473432540893555	1.5557883977890015	5.05622673034668	6.32363774470175e-05	0.3110869424640134	0.07624114953000831	0.06634299096185714	0.03539560898207128	0.009449930627852154	0.005116935935802758	315.7981685580453	133.19583385681835	1.6808757400140166	-1	-1.0	-1	0.01273243606556207	315.7981685580453	-1	129	16384	0.0	0.0	0.0	0.0	321.1275846189819	19.383117942954414	2.529798075556755e-05		5.9248064644634724e-05	423.7323241090635	6.389198824763298e-05		79.98664848296903	2.3560781549895182	0	57	0.999313235282898	0.4018869400024414	0.006325425114482641	0.012775258161127567	1					
58	0.5651661010820475	0.6353504933528046	1.4452723024496392	0.8699244438712277	0.565589330624789	0.5651661010820475	0.5554115941275412	0.5982122594740853	0.5553165954440388	0.60208320172865	27.201217651367188	-6.0166711612907875e-09	5.757380727093897e-05	0.0002556462524210732	0.06522241706695797	0.0015460229415790554	0.32622695436228566	0.7873337589093109	1.9361287106328935	3.370993272582097	5.901390559637725	0.5771993549902048	0.9329852577465684	0.9642857295363697	-0.024896129687775426	0.10114641609921385	0.06336191924872683	0.15465276410330586	0.46524356995055927	0.9366380874790362	0.9890429875743922	46.28617773483049	0.6160569377799532	0.00010537190902385789	2.0518681462659155e-13	8.768252618001664e-11	1.4840436941327443e-05	1.4465134143829346	2.620852470397949	0.5655893683433533	1e-06	208.7886619567871	57.39173650741577	64.703125	0.9999990463256836	0.034658610820770264	0.0	0.9999990463256836	0.034658610820770264	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1066632	1066632	1066632	1066632.0	1066632	0	2	2.0	2	0.22088762671718729	0.3395113965974164	1253.31581071535	425.52403427800164	1066632	0.0	256.0	115.640625	52.0	0.0	0.1640625	16384.0	8217.421875	287.0	0.1640625	16384.0	8217.421875	287.0	18.47771453857422	0.00345766544342041	0.0016925889067351818	0.0016628800658509135	0.0016814947593957186	0.0015580367762595415	0.0036612749099731445	-0.005354166030883789	1.001559853553772	1.5221498012542725	4.917316436767578	1.5237077474594116	4.925180435180664	5.783461404416399e-05	0.3065658446145592	0.07576135300085135	0.061688250047154725	0.02645364194177091	0.009502481650088157	0.005086774006485939	319.98024507192895	150.57553848280713	1.3949605820234865	-1	-1.0	-1	0.011187025927938521	319.98024507192895	-1	188	16384	0.0	0.0	0.0	0.0	322.4551523409318	18.9615080159856	2.7762027457356453e-05		5.913095083087683e-05	425.52403427800164	6.295298226177692e-05		80.80948347400408	2.5148998720105737	0	58	0.9993025660514832	0.20048755407333374	0.006397330667823553	0.012865091674029827	1					
