step	actor/distillation/abs_loss	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/qb_budget	actor/distillation/qb_captured_mass	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
54	0.36263333079183385	0.18921927021195492	0.2749950186837287	0.3087850983387658	0.35933368222322315	0.36263333079183385	0.846292098008451	0.6420619963180452	0.3236334569685693	0.5558913311965409	23.022518157958984	-7.282444869360916e-08	-2.292417287743019e-10	0.0	0.0012339927437941306	0.0	0.023912842442801514	0.2782740575167043	1.949310483056165	4.308372792743501	8.406035837673006	0.538998483192353	0.9959062820389157	0.9947471065180642	-0.01201499329181388	0.012813344941518846	0.006969075396357637	0.024429673996997907	7.99723037651607	0.9978814465659005	0.41149902308271047	0.9960429469744364	0.9991242090861002	0.2734842300415039	1.3385165929794312	0.35933369398117065	1e-06	227.10239791870117	57.384422302246094	64.646484375	0.9999990463256836	0.03843647986650467	0.0	0.9999990463256836	0.03843647986650467	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1363939	1363939	1363939	1363939.0	1363939	0	2	2.0	2	0.22773591138462235	0.33784149616810494	1072.1736414861057	636.0625495836139	1363939	0.0	626.0	124.8125	45.0	0.0	0.4296875	16384.0	10530.9609375	829.0	0.4296875	16384.0	10530.9609375	829.0	141.1123809814453	0.0013488531112670898	0.0006623298395425081	0.0006521203904412687	0.0007574136834591627	0.0007245347369462252	0.002594590187072754	-0.0005188882350921631	1.0007249116897583	0.3078230023384094	1.4361751079559326	0.3085475265979767	1.4373068809509277	6.705279727026933e-05	0.36716958132010824	0.07962443367070321	0.09145592525601387	0.024658311158418655	0.010168188950046897	0.005485478788614273	481.2382914535701	238.22133579911315	4.918451864272356	-1	-1.0	-1	0.010789765045046806	481.2382914535701	-1	108	16384	0.0	0.0	0.0	0.0	494.93101034499705	28.37008867971599	2.514757215976715e-05		6.648525595664978e-05	636.0625495836139	4.9695372581481934e-05		108.60287043638527	3.060272376984358	0	54	0.9989423155784607	0.3767380714416504	0.0036556136328727007	0.011078543029725552	1					
55	0.3860031431177994	0.18373673017342368	0.26053440662754046	0.3103543653503641	0.3830940140178427	0.3860031431177994	0.8318661664213453	0.6458985851956652	0.3461885032945731	0.5649678056890314	26.21080207824707	-7.647528832421813e-08	0.0	1.972753213888243e-08	3.589675009595351e-05	7.127458154066623e-07	0.02238965049134815	0.31080176305514723	2.066467531702735	4.479185386137529	8.418355477320684	0.5480294556586773	0.9975526859233905	0.9955032243357076	-0.012765005258117596	0.010358961072278681	0.004925979120662895	0.02195169733740486	7.996853085307332	0.999216205113894	0.41174934514157185	0.9976016081772842	0.999658886488382	0.25909706950187683	1.3447195291519165	0.38309401273727417	1e-06	224.14202117919922	57.384422302246094	64.646484375	0.9999990463256836	0.05952877551317215	0.0	0.9999990463256836	0.05952877551317215	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1243741	1243741	1243741	1243741.0	1243741	0	2	2.0	2	0.2274233394860908	0.33751366748552186	1128.277204946657	551.16818568483	1243741	0.0	589.0	128.8046875	41.0	0.0	0.3203125	16384.0	9587.921875	17.0	0.3203125	16384.0	9587.921875	17.0	7.883139610290527	0.0013982057571411133	0.0006972865085117519	0.0006970537942834198	0.0009571337723173201	0.0007307124324142933	0.002995401620864868	-0.01221323013305664	1.0007317066192627	0.3533647060394287	6.073359966278076	0.3540953993797302	6.017440319061279	6.529861136346204e-05	0.344921966494036	0.07877689491296345	0.08121456019580364	0.05708719231188297	0.010146428176085465	0.005048424005508423	400.2064929641783	196.58554425174952	0.14485024474561214	-1	-1.0	-1	0.011220656335353851	400.2064929641783	-1	143	16384	0.0	0.0	0.0	0.0	423.30686306767166	25.68057437427342	2.5764107704162598e-05		5.778856575489044e-05	551.16818568483	6.373412907123566e-05		97.97805405594409	3.116326978430152	0	55	0.9989451766014099	0.288239985704422	0.0038857106119394302	0.011429306119680405	1					
56	0.3950256341816606	0.20826300591029026	0.31131891906261444	0.3360751856219124	0.3925130773568526	0.3950256341816606	0.8126741112084002	0.6279995985127784	0.35742607649818464	0.5436875093224887	27.237117767333984	-7.647557964673979e-08	-3.516237151296303e-10	0.0	0.0022956359584035504	0.0	0.02990071209857175	0.3239855980615034	2.0873618955547744	4.515114658587688	8.784174764478529	0.5516715774665008	0.9947603288534526	0.9939013059074814	-0.013141990739952874	0.014696281312058706	0.008367731857720788	0.027347615089368175	7.996578300321424	0.9965374308663446	0.4166318999754416	0.9949552706769995	0.99851951727996	0.31123781204223633	1.3458971977233887	0.39251309633255005	1e-06	231.1785011291504	57.384422302246094	64.646484375	0.9999990463256836	0.06537269055843353	0.0	0.9999990463256836	0.06537269055843353	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1202377	1202377	1202377	1202377.0	1202377	0	2	2.0	2	0.22765159687667508	0.33966305754176035	1118.2942428159727	537.5942010451108	1202377	0.0	787.0	135.125	36.0	0.0	0.328125	16384.0	9258.4453125	407.0	0.328125	16384.0	9258.4453125	407.0	0.616562008857727	0.001354813575744629	0.0007268908666446805	0.0007770549273118377	0.000933795643504709	0.0008855448686517775	0.003242671489715576	-0.0008709728717803955	1.0008862018585205	0.35056596994400024	1.602053165435791	0.3514515161514282	1.6036895513534546	6.972569057527542e-05	0.34974754949229186	0.07856130268993447	0.08383656665682793	0.041450269520282745	0.01028030643647071	0.00537119060754776	391.27726054750383	176.194266600447	2.11043263040483	-1	-1.0	-1	0.011725351214408875	391.27726054750383	-1	73	16384	0.0	0.0	0.0	0.0	414.47917569987476	24.570192642509937	3.382563591003418e-05		5.907192826271057e-05	537.5942010451108	7.643364369869232e-05		94.46030344441533	2.985081944614649	0	56	0.9989274144172668	0.8577492833137512	0.003985332790762186	0.011576851829886436	1					
57	0.40611525837864193	0.21258915960788727	0.31188965675892766	0.3484542275016958	0.4026928016683087	0.40611525837864193	0.7992043123616801	0.641088717556619	0.3704122001087511	0.5587050578036865	26.443357467651367	-6.643978167630848e-08	0.0	0.0	0.0013383413640806426	0.0	0.03778528864219064	0.3526805185060117	2.104638128311603	4.544111765824355	8.793647772305972	0.5518583554726142	0.9954589481477614	0.9942594340869358	-0.013480348990286713	0.013702879609939243	0.0074774042987446115	0.026648307521525142	7.996589128073159	0.9974892890298521	0.42130509792984305	0.9956067150289362	0.9987859772397326	0.310278058052063	1.3530770540237427	0.4026927947998047	1e-06	226.14846801757812	57.384422302246094	64.646484375	0.9999990463256836	0.04264754056930542	0.0	0.9999990463256836	0.04264754056930542	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1238163	1238163	1238163	1238163.0	1238163	0	2	2.0	2	0.22740321372448277	0.33795247863938416	1129.6194292792766	548.0443093962967	1238163	0.0	495.0	131.6484375	48.0	0.0	0.3125	16384.0	9541.5	436.0	0.3125	16384.0	9541.5	436.0	20.69839859008789	0.0016798973083496094	0.0007642876007594168	0.0006901794113218784	0.0008598969434387982	0.0008126787724904716	0.004213273525238037	-0.0005235671997070312	1.000813364982605	0.3637964427471161	1.6673104763031006	0.36460915207862854	1.6686859130859375	8.349939093245254e-05	0.3446204524640696	0.07853464762563361	0.10338585637509823	0.0524133387953043	0.010028388220234774	0.004930406808853149	396.0553864669055	186.68575550196692	2.220788599923253	-1	-1.0	-1	0.01091689057648182	396.0553864669055	-1	245	16384	0.0	0.0	0.0	0.0	420.8890940397978	25.610713344067335	4.227086901664734e-05		5.9973448514938354e-05	548.0443093962967	6.245635449886322e-05		97.23869490809739	3.1665424313396215	0	57	0.9988551735877991	0.4997732937335968	0.004159460309892893	0.011771602556109428	1					
58	0.4107236128052076	0.19467437465985615	0.28397747546434404	0.3377346924940745	0.40699395816773176	0.4107236128052076	0.7950925393899282	0.624526371161143	0.37409489288926123	0.5708860655625662	24.954988479614258	-6.643978167630848e-08	0.0	0.0	0.00016833212988179487	0.0	0.03183547613318903	0.3509464819345036	2.1546423133214314	4.59789750734965	8.811199378967284	0.5546823688348135	0.9978341786066691	0.9957154679298401	-0.013321333595861991	0.01027246430516243	0.004632372925213227	0.022701967060565948	7.996484152475992	0.9991502459843954	0.42171796600023903	0.9978759066263835	0.9996931139628092	0.28123340010643005	1.3183363676071167	0.40699392557144165	1e-06	226.4015769958496	57.384422302246094	64.646484375	0.9999990463256836	0.07218087464570999	0.0	0.9999990463256836	0.07218087464570999	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1208372	1208372	1208372	1208372.0	1208372	0	2	2.0	2	0.22613206235298805	0.3365438714028841	1147.5733187848168	526.49010752514	1208372	0.0	256.0	115.640625	52.0	0.0	0.2890625	16384.0	9324.765625	379.0	0.2890625	16384.0	9324.765625	379.0	1.3429620265960693	0.0015908479690551758	0.0007681548013351858	0.0007450312259607017	0.000959970464464277	0.0008837924688123167	0.003997743129730225	-0.0013669952750205994	1.0008845329284668	0.32494691014289856	1.408313512802124	0.3258306682109833	1.409645676612854	0.00010321244095736149	0.3371329696457396	0.07900705201809967	0.12471902370452881	0.04299808666110039	0.009982903284253553	0.004866497591137886	388.90889157913625	183.17029070053832	1.886501694098115	-1	-1.0	-1	0.010793916881084442	388.90889157913625	-1	166	16384	0.0	0.0	0.0	0.0	402.39179858006537	24.234282232820988	3.2335519790649414e-05		5.908496677875519e-05	526.49010752514	5.173683166503906e-05		95.46990946121514	3.2761909253895283	0	58	0.9988014101982117	0.24491479992866516	0.00427443441003561	0.011942533776164055	1					
59	0.41913782969697727	0.20887904672266602	0.3192153104713985	0.35490225661884656	0.4178111302899197	0.41913782969697727	0.8441523247725004	0.6348735430797974	0.3862195598904963	0.561257698319175	23.228771209716797	-6.71092976745058e-08	0.0	0.0	0.00043560271363028073	0.0	0.03659851280441784	0.3696943762364541	2.1749029020210364	4.58938353402274	8.902607583380364	0.5472320608504406	0.9962334896062875	0.9947521624627051	-0.01336099709347858	0.012795164174243034	0.006644279860843021	0.025846438476356207	7.996511923802363	0.9979741999081203	0.4238628524464446	0.9963510524142872	0.9990373215118011	0.31913262605667114	1.354562759399414	0.4178111255168915	1e-06	225.96946716308594	57.384422302246094	64.8984375	0.9999990463256836	0.03235555440187454	0.0	0.9999990463256836	0.03235555440187454	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1255007	1255007	1255007	1255007.0	1255007	0	2	2.0	2	0.22671760419988507	0.3367562582112938	1134.0789537137912	553.31553234905	1255007	0.0	630.0	126.3984375	47.0	0.0	0.3203125	16384.0	9678.34375	269.0	0.3203125	16384.0	9678.34375	269.0	-0.3447548747062683	0.0017282962799072266	0.0008056909427978098	0.0007496348116546869	0.0009281101520173252	0.0009064123150892556	0.003866061568260193	-0.000509411096572876	1.0009071826934814	0.3875264823436737	1.6725044250488281	0.38843291997909546	1.6743335723876953	6.748624647664173e-05	0.3423109293556827	0.07913228021862476	0.0846957117319107	0.06918186880648136	0.010821207586559467	0.005167778581380844	405.45235648192465	203.06965437554754	1.3330585844814777	-1	-1.0	-1	0.010838020592927933	405.45235648192465	-1	141	16384	0.0	0.0	0.0	0.0	424.0643639918417	25.76851844973862	2.654455602169037e-05		5.863606929779053e-05	553.31553234905	5.229376256465912e-05		99.3115656003356	3.0689966045320034	0	59	0.9988566637039185	0.27920326590538025	0.004443850368261337	0.012105775065720081	1					
60	0.43537411093711853	0.20796477864798787	0.32365366279498325	0.3680819825982893	0.4318457331391983	0.43537411093711853	0.8035851415101584	0.6258237354167095	0.4035076905622498	0.5607498042382203	24.696186065673828	-9.36132522610933e-08	0.0	0.0	0.00034616282064323426	0.0	0.04583725880313848	0.4178749715240399	2.187168362852815	4.579046532705233	8.699221883501325	0.5560517775547968	0.9973944038539738	0.995412413176004	-0.013709308727729049	0.01159002712788665	0.0053997845063893145	0.0251199250387681	7.996537028969108	0.9988559314182827	0.4267107461180006	0.9974480395193224	0.9996173211506435	0.32144784927368164	1.4023268222808838	0.4318457245826721	1e-06	223.5201644897461	57.384422302246094	64.8984375	0.9999990463256836	0.04251367226243019	0.0	0.9999990463256836	0.04251367226243019	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1225221	1225221	1225221	1225221.0	1225221	0	2	2.0	2	0.2270371696650919	0.337003752226715	1154.8748207945662	530.4561922810972	1225221	0.0	884.0	143.6484375	47.0	0.0	0.296875	16384.0	9428.390625	559.0	0.296875	16384.0	9428.390625	559.0	1.3950791358947754	0.001619577407836914	0.0008610996301285923	0.0009169606491923332	0.001085588475689292	0.0010591060854494572	0.0033448636531829834	-0.001191645860671997	1.0010600090026855	0.357158899307251	1.44753897190094	0.3582180142402649	1.449154257774353	6.742891709118584e-05	0.33609229248030387	0.07805584801541493	0.0826153252273798	0.023552779108285904	0.009677291149273515	0.005251657217741013	386.2225198652595	193.27953075755795	3.0515440329909325	-1	-1.0	-1	0.011208582669496536	386.2225198652595	-1	115	16384	0.0	0.0	0.0	0.0	405.60760570317507	24.851470936089754	2.5119632482528687e-05		5.885213613510132e-05	530.4561922810972	5.806237459182739e-05		95.6356641612947	3.2854354716837406	0	60	0.9990645051002502	0.24447190761566162	0.004729593172669411	0.01246498804539442	1					
61	0.4359506655888385	0.2104099131222949	0.31845445006367673	0.36430031195821533	0.4325933769578114	0.4359506655888385	0.8036391419100474	0.6010587423680777	0.40911405672689516	0.548255586110235	23.756868362426758	-7.647552280332093e-08	0.0	0.0	0.001339429366529964	0.0	0.04966045152729792	0.4039732229484141	2.212932342506317	4.667279746159013	8.944954653820359	0.5535890635955765	0.9969831202403608	0.9950601444186935	-0.014146762987015298	0.012111708746258035	0.0058565478581172154	0.02545767032305699	7.996626957353339	0.99849309116961	0.4268733945237585	0.997054524450417	0.9995031048016376	0.31391045451164246	1.3465698957443237	0.43259334564208984	1e-06	232.52703475952148	57.384422302246094	64.8984375	0.9999990463256836	0.046455495059490204	0.0	0.9999990463256836	0.046455495059490204	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1303814	1303814	1303814	1303814.0	1303814	0	2	2.0	2	0.2250258053849091	0.3374160053766446	1148.4159363293466	567.6575702037662	1303814	0.0	828.0	144.5234375	53.0	0.0	0.296875	16384.0	10041.5234375	750.0	0.296875	16384.0	10041.5234375	750.0	1.550452709197998	0.001651167869567871	0.0008454974740743637	0.0008689546957612038	0.0010151208844035864	0.0009761794353835285	0.0027968287467956543	-0.0008466243743896484	1.0009769201278687	0.37235304713249207	1.492823839187622	0.3733292520046234	1.4944231510162354	6.943929413138332e-05	0.33799807993573344	0.0788855967827599	0.09053592383861542	0.03720727935433388	0.010055749080493115	0.005757128819823265	429.12648530490696	219.1236578803073	4.38958302885294	-1	-1.0	-1	0.010786879807710648	429.12648530490696	-1	213	16384	0.0	0.0	0.0	0.0	434.4340021125972	26.338734390214086	2.938881516456604e-05		5.43445348739624e-05	567.6575702037662	5.5072829127311707e-05		102.85214548371732	2.905739353969693	0	61	0.9987767338752747	0.4266783893108368	0.004641777370125055	0.012402554973959923	1					
62	0.4453135826797397	0.23305602918988394	0.36384889685813293	0.3892049777700945	0.4390188520337688	0.4453135826797397	0.7944780266211356	0.6255459625411917	0.41822462828390095	0.5396804364658978	26.204246520996094	-6.70468551788872e-08	7.80742817666724e-08	1.269933403100255e-07	0.0016318529737480187	1.923078040514762e-07	0.06173330127785448	0.42851598023247073	2.2098860051597895	4.621663507626012	8.779590406535585	0.5543003424450204	0.995078409159625	0.9942526191840937	-0.014073698866227067	0.015286755473043964	0.008262478179937189	0.02996835212243353	7.996435318464115	0.9970748645287973	0.43072635891996786	0.9952404116406853	0.998765915264318	0.357143759727478	1.3563235998153687	0.4390188455581665	1e-06	230.6178092956543	57.384422302246094	64.8984375	0.9999990463256836	0.05560417100787163	0.0	0.9999990463256836	0.05560417100787163	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1269520	1269520	1269520	1269520.0	1269520	0	2	2.0	2	0.2243085121542363	0.3356401860009756	1176.2744580108456	539.6359630841762	1269520	0.0	949.0	143.40625	46.0	0.0	0.2734375	16384.0	9774.71875	1289.0	0.2734375	16384.0	9774.71875	1289.0	3.5695886611938477	0.0018707513809204102	0.0008833538740873337	0.0008344037923961878	0.0009334719507023692	0.0009102964540943503	0.003434896469116211	-0.00045871734619140625	1.000910997390747	0.3998218774795532	1.7356996536254883	0.400732159614563	1.737589716911316	7.161822621213803e-05	0.3277723432250669	0.07848841039089095	0.09092077054083347	0.06637419946491718	0.010691786956158467	0.006274880841374397	390.6597848851234	204.31645539363672	9.063973715528846	-1	-1.0	-1	0.01089450903236866	390.6597848851234	-1	83	16384	0.0	0.0	0.0	0.0	410.09695603884757	25.415734672918916	3.0213966965675354e-05		7.027760148048401e-05	539.6359630841762	5.537644028663635e-05		99.64260675944388	3.359597895294428	0	62	0.9988734722137451	0.7957930564880371	0.004737090785056353	0.012495290488004684	1					
63	0.485087264329195	0.22829890375336012	0.3564789913417328	0.3963781167708692	0.4819850998464972	0.485087264329195	0.823919602448032	0.6341584108415104	0.4601068382284471	0.5876609094086147	24.73876953125	-3.82448774871591e-08	0.0	0.0	0.0008274114540351244	0.0	0.05825207508964273	0.48513004485946676	2.415061442624955	4.939982595897856	9.242032147589184	0.562090427393005	0.9971477815083095	0.995311860527311	-0.01514442109258934	0.012436829033374255	0.0057775426934573	0.02704493070597805	7.996564904848735	0.9985369216828119	0.43636873754717054	0.9972256677491325	0.9994406529835292	0.3533491790294647	1.5746082067489624	0.48198509216308594	1e-06	226.6458511352539	57.384422302246094	64.8984375	0.9999990463256836	0.047486502677202225	0.0	0.9999990463256836	0.047486502677202225	0.0	1.0	0.0859375	0.0	1.0	0.0859375	0.0	1346030	1346030	1346030	1346030.0	1346030	0	2	2.0	2	0.22594294020819924	0.33648359744145423	1148.0265805823465	586.2364263888448	1346030	0.0	627.0	135.6171875	46.0	0.0	0.3046875	16384.0	10380.2421875	1414.0	0.3046875	16384.0	10380.2421875	1414.0	-0.18344348669052124	0.0018764734268188477	0.0009575621224939823	0.0009816642850637436	0.0010771483648568392	0.001065318239852786	0.0035604238510131836	-0.0005469322204589844	1.0010660886764526	0.38429829478263855	1.493117332458496	0.3853636085987091	1.4948126077651978	6.64626268169952e-05	0.33720901967524847	0.07868765955408047	0.08946068957448006	0.053609905764460564	0.01033798317075707	0.00548824667930603	439.0563495643437	227.74825326536666	10.761505899950862	-1	-1.0	-1	0.010934276506304741	439.0563495643437	-1	76	16384	0.0	0.0	0.0	0.0	448.0398453809321	27.832108952105045	2.9554590582847595e-05		5.5884942412376404e-05	586.2364263888448	6.024166941642761e-05		105.91595038957894	3.292420232668519	0	63	0.9987161159515381	0.5534400343894958	0.005300045944750309	0.013122329488396645	1					
64	0.49641997358057555	0.23848643353799495	0.38425361546801357	0.4086391918542909	0.4946253939997405	0.49641997358057555	0.7888121826619636	0.6207395670254056	0.47640262476009565	0.5784354871366082	24.354490280151367	-6.64390427118633e-08	0.0	0.0	0.0018420675855517535	0.0	0.061677794950810494	0.5117357831711227	2.44164864101061	4.9564876062114065	9.089042867102274	0.5586045275374156	0.9960575605311045	0.9948287969682275	-0.015329767575078621	0.014592692965823339	0.007298610251249246	0.030321011319756508	7.996459548066302	0.998255497798687	0.43557230946494313	0.9961659304979371	0.9993208763076038	0.3830466866493225	1.5833275318145752	0.49462538957595825	1e-06	227.6938819885254	57.384422302246094	64.8984375	0.9999990463256836	0.11818821728229523	0.0	0.9999990463256836	0.11818821728229523	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1315347	1315347	1315347	1315347.0	1315347	0	2	2.0	2	0.224419530905312	0.33700779109252815	1186.1976295243633	554.438386682421	1315347	0.0	984.0	153.796875	56.0	0.0	0.2265625	16384.0	10122.3515625	541.0	0.2265625	16384.0	10122.3515625	541.0	0.3414095640182495	0.0019943714141845703	0.0009869539644569159	0.0009849906200543046	0.001056488836184144	0.0010499421041458845	0.0029348134994506836	-0.0003364980220794678	1.0010507106781006	0.4148358404636383	1.6028730869293213	0.4158857762813568	1.6047141551971436	6.884528051070057e-05	0.32384002205350326	0.07852608183589732	0.09055543318390846	0.03744090534746647	0.010337871804949827	0.005024157464504242	409.64886250160635	225.59932337951614	2.941741267219186	-1	-1.0	-1	0.012842988595366478	409.64886250160635	-1	111	16384	0.0	0.0	0.0	0.0	419.5868868138641	26.977968188002706	3.0368566513061523e-05		5.630031228065491e-05	554.438386682421	8.136406540870667e-05		103.28904616460204	3.4404593594372272	0	64	0.9987876415252686	0.4393463134765625	0.005358811002224684	0.013167496770620346	1					
65	0.490666542790438	0.22783365541774975	0.3509794314833064	0.4031227564341144	0.4875568262068555	0.490666542790438	0.7889500844635462	0.6107236815518454	0.4675228423193881	0.5496236548611992	28.703153610229492	-3.82448774871591e-08	0.0	0.0	0.0006293800897286641	0.0	0.05031366824435903	0.488290825004218	2.4550663170061613	5.030190003545661	9.577200180605837	0.562892800883243	0.9975678073732477	0.9954327007657603	-0.015499239579137219	0.012006739546593866	0.005314931549180888	0.026686028969523153	7.996064970367833	0.9988031301059221	0.43992424834715693	0.9976129649501098	0.999639765996682	0.3479655981063843	1.400134563446045	0.4875568151473999	1e-06	223.50347900390625	57.384422302246094	64.8984375	0.9999990463256836	0.08784607797861099	0.0	0.9999990463256836	0.08784607797861099	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	1184067	1184067	1184067	1184067.0	1184067	0	2	2.0	2	0.2240454770173226	0.33488572765637276	1205.4797695973475	491.1185694951564	1184067	0.0	381.0	131.6875	45.0	0.0	0.1875	16384.0	9118.8359375	613.0	0.1875	16384.0	9118.8359375	613.0	1.8668632507324219	0.001965045928955078	0.000975606613792479	0.0009744849521666765	0.0010362403700128198	0.0009844801388680935	0.0027841925621032715	-0.0009095668792724609	1.0009851455688477	0.3837505877017975	1.487151026725769	0.3847350478172302	1.4886679649353027	7.16829743850523e-05	0.3168157788155412	0.07800798326946708	0.08487744443118572	0.08956403471529484	0.011264316155575216	0.00534973107278347	357.59277615882456	176.1400528038066	3.3687308840453625	-1	-1.0	-1	0.010840468108654022	357.59277615882456	-1	182	16384	0.0	0.0	0.0	0.0	369.7908620070666	24.781613854691386	3.1191855669021606e-05		5.8414414525032043e-05	491.1185694951564	6.096065044403076e-05		92.36667872592807	3.036758966743946	0	65	0.9988777041435242	0.37974900007247925	0.005380167160183191	0.013269816525280476	1					
66	0.46536627829801747	0.2177331592978501	0.33204133118071205	0.3847461308284504	0.461059421650134	0.46536627829801747	0.7433577347092513	0.6070110072813383	0.4420231462615292	0.5597917081379309	25.045663833618164	-6.643978167630848e-08	0.0	0.0	0.0001775236758964261	0.0	0.04264973856626922	0.45492817334143626	2.3440872641598305	4.832010225551884	9.154554500812438	0.5588860860685023	0.9978383045370985	0.9958152298520251	-0.014747567344229759	0.011010684172350278	0.0048107482548291995	0.025125607626694368	7.996430205135811	0.9990513753600236	0.4373685673969548	0.9978753459162828	0.9997068025716921	0.32880857586860657	1.2775592803955078	0.46105945110321045	1e-06	223.17557907104492	57.384422302246094	64.8984375	0.9999990463256836	0.042513322085142136	0.0	0.9999990463256836	0.042513322085142136	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	1256768	1256768	1256768	1256768.0	1256768	0	2	2.0	2	0.22496554803619104	0.33367360422973796	1181.213507257069	531.9817256908864	1256768	0.0	479.0	131.2890625	49.0	0.0	0.25	16384.0	9687.2109375	442.0	0.25	16384.0	9687.2109375	442.0	1.4638950824737549	0.0018839836120605469	0.000929340545553714	0.0009217281476594508	0.001028364640660584	0.001010337145999074	0.003758847713470459	-0.0006307363510131836	1.0010111331939697	0.35824117064476013	1.444584608078003	0.359251469373703	1.446097493171692	7.980251933301989e-05	0.32609399732281064	0.07797364098232702	0.10029325261712074	0.09435000643134117	0.010736405558418483	0.0052849482744932175	384.7290664501488	186.19352240378794	2.290522139519453	-1	-1.0	-1	0.01083347201347351	384.7290664501488	-1	145	16384	0.0	0.0	0.0	0.0	404.34449120238423	25.389108508825302	3.4537166357040405e-05		6.72321766614914e-05	531.9817256908864	7.21607357263565e-05		97.99477683007717	3.1348470337688923	0	66	0.9989170432090759	0.344104528427124	0.005107418168336153	0.012955104000866413	1					
