step	actor/distillation/abs_loss	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/qb_budget	actor/distillation/qb_captured_mass	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
48	0.3396656647072	2.2101838098744215	3.206946029501446	1.104711623767675	0.3411902842344716	0.3396656647072	0.6582692113973326	0.47174245523194136	0.31766155652575573	0.3592573204788111	24.175260543823242	-1.3813048838073883e-07	2.0806059115430162e-05	0.0007867054178764157	0.04724025285177589	0.007490761525824667	0.12281474935008514	0.33621586380936835	1.4397664464126199	3.05101674087977	6.299019134650796	0.5625094362234665	0.7222926571207532	0.807366841930454	-0.013708301512050932	0.3372440188176046	0.30271619775379865	0.37344418728124285	7.999999935344114	0.7538125413959309	0.43033175397727447	0.7321360065775403	0.8440492638086868	3.171785593032837	2.185238838195801	0.34119027853012085	1e-06	222.09164810180664	57.331626415252686	64.646484375	0.9999990463256836	0.04511275142431259	0.0	0.9999990463256836	0.04511275142431259	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	943632	943632	943632	943632.0	943632	0	2	2.0	2	0.22678642147490655	0.33511877345891605	1149.1698692128168	410.571154570207	943632	0.0	698.0	130.5546875	53.0	0.0	0.1875	16384.0	7241.5703125	291.0	0.1875	16384.0	7241.5703125	291.0	5.075761795043945	0.0024262666702270508	0.0012220852077007294	0.0012358928797766566	0.0014192750677466393	0.0012163324281573296	0.004495710134506226	-0.003284931182861328	1.0012177228927612	3.1136207580566406	113.68791198730469	3.114837169647217	113.8707504272461	0.00010292501319045362	0.3403785426763428	0.07683613861704906	0.09712333604693413	0.02065742015838623	0.00904740950500127	0.004489295184612274	303.57106924802065	104.34005421877373	1.4272937681525946	-1	-1.0	-1	0.010707441717386246	303.57106924802065	-1	74	16384	0.0	0.0	0.0	0.0	315.50401915609837	18.457227863371372	2.884306013584137e-05		6.0653313994407654e-05	410.571154570207	5.337223410606384e-05		72.50503915548325	3.000439213588834	0	48	0.999771237373352	0.17283016443252563	0.0029669145587831736	0.009313545189797878	1					
49	0.35497323002200576	1.806940395846455	2.6519408809613774	0.968490048061887	0.35441297644047154	0.35497323002200576	0.659664686024189	0.4532252025727013	0.34100156957058725	0.3665961774600543	20.11358070373535	-1.1934821486647706e-07	0.00019929256415008212	0.0010962571324569772	0.03455612829454408	0.004785832177595301	0.11501147339678772	0.3600091971947801	1.549563744650434	3.263592556745491	6.558140749416568	0.5627292283556679	0.7781994738362052	0.846514682336287	-0.013736657885337164	0.2744461332019207	0.24372466854031452	0.30800980110150045	7.9999999393116346	0.8030072835358706	0.4261903012340719	0.786072663827376	0.8771051471883601	2.6375880241394043	1.9856648445129395	0.3544129729270935	1e-06	224.4958610534668	57.331626415252686	64.646484375	0.9999990463256836	0.04663582146167755	0.0	0.9999990463256836	0.04663582146167755	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	892256	892256	892256	892256.0	892256	0	2	2.0	2	0.22637934444679045	0.3340132481596325	1190.1772055930844	374.8416604716331	892256	0.0	746.0	145.4296875	39.0	0.0	0.171875	16384.0	6825.3203125	172.0	0.171875	16384.0	6825.3203125	172.0	0.5645208358764648	0.0023223161697387695	0.0011718892492353916	0.0011864402331411839	0.0014303824864327908	0.0013891995185986161	0.00462031364440918	-0.0006661415100097656	1.0013905763626099	2.9693081378936768	113.12300109863281	2.9706974029541016	113.2865982055664	0.00010063668270208755	0.3280125703538979	0.07562568531917527	0.08979368396103382	0.043591806665062904	0.009735444909892976	0.004866773262619972	281.7865683659911	99.30353602937248	0.8928596079349518	-1	-1.0	-1	0.01107531413435936	281.7865683659911	-1	120	16384	0.0	0.0	0.0	0.0	286.56522997654974	17.293362414464355	2.4572014808654785e-05		9.18358564376831e-05	374.8416604716331	5.630217492580414e-05		67.47747148014605	2.405246837064624	0	49	0.9998216032981873	0.17326486110687256	0.0033671839628368616	0.009999513626098633	1					
50	0.3824163454668245	1.760052872030943	2.6112159678167752	0.9759958454337463	0.3815064107257058	0.3824163454668245	0.6934737899112251	0.4826688903327899	0.3697830630226922	0.39509053777283903	21.461647033691406	-1.2118486836243392e-07	2.1795458718989973e-06	4.050634093638489e-05	0.03243598977860529	0.0012956492393589366	0.1317087640256329	0.4070466192143218	1.6294181876714815	3.4435284165357993	6.977531427868976	0.5651915652571984	0.7857626389782384	0.8595234942886064	-0.014767796068828727	0.2680563499348212	0.23645205240156325	0.30345063861887817	7.999999946018435	0.8178352679846421	0.4304345385083612	0.7933682282015962	0.8892771084353609	2.5994818210601807	2.1005752086639404	0.38150641322135925	1e-06	230.8754005432129	57.331626415252686	64.646484375	0.9999990463256836	0.018636399880051613	0.0	0.9999990463256836	0.018636399880051613	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	860681	860681	860681	860681.0	860681	0	2	2.0	2	0.21866941578901022	0.3354041221437866	846.0728127378385	508.6329374033958	860681	0.0	704.0	133.3125	48.0	0.0	0.15625	16384.0	6590.7578125	284.0	0.15625	16384.0	6590.7578125	284.0	0.20866131782531738	0.002331972122192383	0.0012360145337879658	0.0013110230211168528	0.0014495423529297113	0.0013081158977001905	0.005215167999267578	-0.001888275146484375	1.0013095140457153	2.9990599155426025	78.6300048828125	3.000368118286133	78.7550277709961	0.00010576516150612701	0.31553249959232477	0.07819997917923649	0.0910300649702549	0.020628944039344788	0.008490522581269033	0.005266755819320679	261.8567126747221	86.7899688440084	1.414672737941146	-1	-1.0	-1	0.011906292289495468	261.8567126747221	-1	89	16384	0.0	0.0	0.0	0.0	266.18858070857823	17.206122413277626	2.9573217034339905e-05	153.7010895628482	5.850568413734436e-05	508.6329374033958	0.00013991445302963257	935.3398316148669	67.30523627996445	2.5849958695471287	0	50	0.9997098445892334	0.29219987988471985	0.0036400489043444395	0.010353924706578255	1	0.63	2	2.0	2	0.63
51	0.3702152719100316	1.9080289930657104	2.8001847360973007	1.0164964292888288	0.36968846758827567	0.3702152719100316	0.6937782521601077	0.47532670972523866	0.35725033476396845	0.36517659823099774	20.023632049560547	-1.1710270086950914e-07	2.174807245048022e-05	0.00045035464149464395	0.03635080990362541	0.0026826302740885323	0.12314308226686316	0.3860071544294004	1.5908301958331355	3.338852211281105	6.742660650500545	0.574119903423168	0.765628206509131	0.8424618994748151	-0.014451818437212043	0.29033680810351614	0.25766932029553036	0.3260545202151493	7.999999955848411	0.7973434317995001	0.43661518891652423	0.7740068777843758	0.8741428311224337	2.8142952919006348	2.0553970336914062	0.3696884512901306	1e-06	235.27509689331055	57.331626415252686	64.646484375	0.9999990463256836	0.079834945499897	0.0	0.9999990463256836	0.079834945499897	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	867736	867736	867736	867736.0	867736	0	2	2.0	2	0.22496271206469728	0.3311025911771442	1235.0469661279526	351.29676190391183	867736	0.0	961.0	132.5703125	54.0	0.0	0.1484375	16384.0	6646.6171875	2.0	0.1484375	16384.0	6646.6171875	2.0	35.5460205078125	0.002660393714904785	0.0012616541935130954	0.0011996070388704538	0.0018766074208542705	0.0018366974545642734	0.062039852142333984	-0.0007905960083007812	1.001853585243225	3.2556211948394775	112.39507293701172	3.257457733154297	112.61724853515625	9.94242530101493e-05	0.3115266534881041	0.07579130665217149	0.08627400361001492	0.05668949708342552	0.009493495192145929	0.005015319213271141	260.76422132365406	84.68319244375743	0.10941281542181969	-1	-1.0	-1	0.012294081971049309	260.76422132365406	-1	104	16384	0.0	0.0	0.0	0.0	265.03659640811384	17.12201019190252	3.717280924320221e-05		6.002560257911682e-05	351.29676190391183	5.612708628177643e-05		65.76684526912868	2.2640768233686686	0	51	0.9997608065605164	0.2553201913833618	0.0035596389789134264	0.010248824022710323	1					
52	0.3500569666977282	2.2683164985091597	3.3120084369072207	1.1448871653389048	0.3501035035587847	0.3500569666977282	0.6444732475060003	0.47347924830736937	0.3366040893726879	0.3496415383285946	21.94330596923828	-1.0927628579793236e-07	1.5671734667227284e-05	0.0006699699697525896	0.04431930598614313	0.006344543052729324	0.12942744577581092	0.36023965795282964	1.4647847656850461	3.1288352409998574	6.455903521290532	0.5745402298591755	0.7166497160991033	0.8065594247093907	-0.013777386880031339	0.3462207474297396	0.30971729364763534	0.3847105686242382	7.999999973509047	0.7503939546920635	0.4396381924549739	0.7266211758057276	0.8428856123376776	3.329998254776001	1.9844211339950562	0.350103497505188	1e-06	223.46841430664062	57.331626415252686	64.8203125	0.9999990463256836	0.04260406643152237	0.0	0.9999990463256836	0.04260406643152237	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	886149	886149	886149	886149.0	886149	0	2	2.0	2	0.22660436270060721	0.33714664070114625	1197.2811498910698	370.0672144051641	886149	0.0	783.0	131.953125	46.0	0.0	0.1640625	16384.0	6791.0859375	2.0	0.1640625	16384.0	6791.0859375	2.0	-0.12060970067977905	0.002642035484313965	0.0013154690386727452	0.0013132868334650993	0.001911088591441512	0.0011108480393886566	0.005124330520629883	-0.048197269439697266	1.0011214017868042	3.405557155609131	143.9403839111328	3.406667947769165	143.67953491210938	8.840900736623865e-05	0.32383393424666973	0.07618499817198855	0.07834355346858501	0.052751604467630386	0.00957383558852598	0.004886111244559288	275.82322422787547	97.90031191683374	0.1537282858043909	-1	-1.0	-1	0.01263459399342537	275.82322422787547	-1	198	16384	0.0	0.0	0.0	0.0	281.4955618493259	17.364909134805202	3.126077353954315e-05		5.798041820526123e-05	370.0672144051641	5.687214434146881e-05		67.51125994510949	2.581058755517006	0	52	0.9997542500495911	0.2551952600479126	0.0031939928885549307	0.009607034735381603	1					
53	0.3605216548268525	1.6611830928485911	2.449965632116457	0.9126500033088168	0.36072583636268973	0.3605216548268525	0.6948841801791821	0.4275134332249609	0.350536598033219	0.3534369862392404	21.93183708190918	-1.128745594769498e-07	2.26545703111127e-05	0.00047993541307319356	0.03211491671861238	0.003451436297282169	0.10351108584563917	0.3566461119950169	1.6149392397898548	3.388045350616833	6.896689338504143	0.5618682891692756	0.7987151027850385	0.8649990727316659	-0.014004777373420953	0.2514695509963994	0.22205531286055943	0.28429470575641935	7.999999955015363	0.8245260372476758	0.42731578057666997	0.8058359403655214	0.8918351890905848	2.4223873615264893	1.8145760297775269	0.3607258200645447	1e-06	229.92284393310547	57.36439657211304	64.8984375	0.9999990463256836	0.05088770389556885	0.0	0.9999990463256836	0.05088770389556885	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	864644	864644	864644	864644.0	864644	0	2	2.0	2	0.2257967252421658	0.33346650052749965	1268.103738935949	340.9200578201562	864644	0.0	520.0	116.4921875	46.0	0.0	0.1328125	16384.0	6638.5390625	32.0	0.1328125	16384.0	6638.5390625	32.0	0.6515536308288574	0.0024216175079345703	0.001167896087281406	0.001128033036366105	0.001298735849559307	0.0011267953086644411	0.004542827606201172	-0.0036509037017822266	1.001128077507019	2.7518787384033203	94.82998657226562	2.753005266189575	94.97539520263672	8.921351698659603e-05	0.3009770922864386	0.07510933095092419	0.07713793218135834	0.05100347474217415	0.00933722176705487	0.0049494002014398575	247.8090687058866	84.041586442283	0.2590676359832287	-1	-1.0	-1	0.012154696509242058	247.8090687058866	-1	102	16384	0.0	0.0	0.0	0.0	255.75016755983233	16.733180610463023	2.5598332285881042e-05		6.774812936782837e-05	340.9200578201562	4.9814581871032715e-05		64.9428323507309	2.3458491433411837	0	53	0.9997156858444214	0.515833854675293	0.003488889429718256	0.010207301937043667	1					
54	0.3540419551110908	2.1841515236975333	3.1927538505395905	1.1097045720620244	0.35333304413325095	0.3540419551110908	0.700949295309552	0.48168539587743253	0.3372750839987515	0.3694544683477082	20.857349395751953	-1.2134356097703858e-07	2.6179541105519784e-05	0.0006941303040577813	0.04021223598565963	0.0052705047659567855	0.13225176818511836	0.3770629564881171	1.467052647912121	3.1100857755753393	6.474946425933587	0.5718870173420822	0.726859312308462	0.8189199483185484	-0.014114092637324223	0.33424552257903933	0.29866286648719226	0.3720797805565924	7.9999999498066146	0.7655694432425917	0.4372961730287786	0.7365073979946605	0.8533200579777098	3.1892409324645996	1.9628509283065796	0.353333055973053	1e-06	221.62003707885742	57.38806343078613	64.9375	0.9999990463256836	0.03426624834537506	0.0	0.9999990463256836	0.03426624834537506	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	913739	913739	913739	913739.0	913739	0	2	2.0	2	0.2264378986982882	0.33303153704714245	1272.7701987599908	358.9567861072719	913739	0.0	626.0	124.8125	45.0	0.0	0.125	16384.0	7013.7734375	313.0	0.125	16384.0	7013.7734375	313.0	47.822689056396484	0.002566695213317871	0.0012954584090039134	0.0013088762061670423	0.0015162468189373612	0.0013790972298011184	0.004753589630126953	-0.0029053688049316406	1.0013806819915771	3.2094197273254395	123.36634063720703	3.210798978805542	123.56010437011719	0.00011227649486551317	0.2994191060627267	0.07521097580042174	0.10259141214191914	0.03628950007259846	0.009363857461721636	0.004260530695319176	263.9049132838845	97.55918990490318	1.5554713681340218	-1	-1.0	-1	0.011947259306907654	263.9049132838845	-1	175	14554	0.0	0.0	0.0	0.0	268.8073949161917	17.918714912608266	3.014691174030304e-05		5.6240707635879517e-05	358.9567861072719	5.410239100456238e-05		68.72320181690156	2.3358874898403883	0	54	0.9996799826622009	0.48779305815696716	0.0032120051328092813	0.009667926467955112	1					
55	0.35641349024242824	2.3838375779213727	3.483916107427191	1.1951372157092448	0.35517672542482615	0.35641349024242824	0.7143095958012121	0.4813266322016716	0.3333745151758194	0.385458855441323	22.29290771484375	-1.2464546728097048e-07	2.4342445816840477e-05	0.0005717465986604017	0.04658698644518019	0.006165551655189777	0.13682328642634847	0.38366182148456573	1.454222423058969	3.05463946307147	6.391317937109205	0.5827822453445859	0.7020652238969449	0.8014827182999363	-0.014238467595229546	0.3652001507235346	0.32620964232935673	0.4060214619600662	7.999999973509047	0.7418275657627318	0.44380645564308874	0.7125441884552991	0.8380806048711141	3.5039756298065186	1.9757674932479858	0.35517674684524536	1e-06	229.09600448608398	57.38806343078613	64.9375	0.9999990463256836	0.0998971089720726	0.0	0.9999990463256836	0.0998971089720726	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	873438	873438	873438	873438.0	873438	0	2	2.0	2	0.22544505838401693	0.3353653586987598	1236.3859204897929	353.2222364898771	873438	0.0	589.0	128.8046875	41.0	0.0	0.140625	16384.0	6694.9296875	336.0	0.140625	16384.0	6694.9296875	336.0	9.644762992858887	0.0027979612350463867	0.0013655881630256772	0.0013338798889890313	0.0013891477137804031	0.001299071591347456	0.004170894622802734	-0.00127410888671875	1.0013004541397095	3.430896282196045	119.99229431152344	3.4321951866149902	120.17659759521484	9.535881274994801e-05	0.31217465459527627	0.0750770243414074	0.08329001069068909	0.03476039506494999	0.009098841284867376	0.005433110520243645	247.53767270967364	89.24493964810972	1.6909106969833374	-1	-1.0	-1	0.011333413422107697	247.53767270967364	-1	142	16384	0.0	0.0	0.0	0.0	267.5183824300766	16.69148027151823	3.325752913951874e-05		7.297657430171967e-05	353.2222364898771	5.8203935623168945e-05		65.57512598671019	2.3128632083535194	0	55	0.9997444152832031	0.21302267909049988	0.0032037170603871346	0.009539810009300709	1					
56	0.36247430255218427	2.2913066930308634	3.338443466899346	1.1441104001536662	0.3633280801586807	0.36247430255218427	0.6973103309164241	0.4851751479567314	0.33746543009670416	0.3890325028677376	22.744653701782227	-9.069889728152702e-08	3.0676438301541774e-06	0.00013877835226159445	0.041268138961678066	0.003789827982060086	0.13140299977563627	0.3871511445969951	1.4972534982525572	3.1913250027870643	6.7488782649137535	0.579325549456538	0.714425341207154	0.8092273996800793	-0.01425719546268181	0.34939210462783066	0.31245285501627595	0.3882809339129195	7.999999922149035	0.7534905939686055	0.4420534731174002	0.7244597180765502	0.8446363648589776	3.316462755203247	1.8049057722091675	0.36332806944847107	1e-06	225.7932243347168	57.38806343078613	64.9375	0.9999990463256836	0.05452818050980568	0.0	0.9999990463256836	0.05452818050980568	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	769732	769732	769732	769732.0	769732	0	2	2.0	2	0.22329084826659812	0.33088106883074336	1256.9417517319023	306.19239075295627	769732	0.0	787.0	135.125	36.0	0.0	0.1015625	16384.0	5878.40625	211.0	0.1015625	16384.0	5878.40625	211.0	1.4240460395812988	0.0025167465209960938	0.0013306924374774098	0.001404878799803555	0.0015143764903768897	0.001364504569210112	0.006175041198730469	-0.0019998550415039062	1.001366138458252	3.2921042442321777	118.78089141845703	3.2934682369232178	119.00514221191406	0.00015142149433992997	0.3058304229530129	0.07493668136406287	0.11655396968126297	0.0402753371745348	0.008929904506658204	0.0050328876823186874	201.51063383184373	65.76799157034839	1.0615216046571732	-1	-1.0	-1	0.012225955724716187	201.51063383184373	-1	73	16384	0.0	0.0	0.0	0.0	230.1178201250732	14.85245331004262	2.7855858206748962e-05		5.504488945007324e-05	306.19239075295627	5.233287811279297e-05		57.68116161972284	2.4046595841646194	0	56	0.9997303485870361	0.3015495240688324	0.003299181815236807	0.009768267162144184	1					
57	0.3190201931461996	2.8263077188511283	4.110966287401258	1.351679048367909	0.3183327685110271	0.3190201931461996	0.652298525279882	0.4488671151350956	0.2934675849213892	0.33444034262579314	22.373319625854492	-1.0607844558307988e-07	0.00010487866706019322	0.0009370744583388501	0.05503607029082299	0.006953804368006262	0.14737799724857073	0.34124617999400564	1.2217671202153575	2.6267133269991194	5.74242784052479	0.5916190804267416	0.6400395516230135	0.7592476861817496	-0.013215371578627703	0.4358992483846995	0.39224486916839163	0.47946333482253306	7.999999931880406	0.6861210939835529	0.44934730870383127	0.6527644633030405	0.8016168961719591	4.1242218017578125	1.9499036073684692	0.3183327317237854	1e-06	226.53877639770508	57.38806343078613	64.9375	0.9999990463256836	0.03895489498972893	0.0	0.9999990463256836	0.03895489498972893	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	784610	784610	784610	784610.0	784610	0	2	2.0	2	0.211424648778703	0.3311045291338502	1301.4694430804668	301.4323556236923	784610	0.0	495.0	131.6484375	48.0	0.0	0.09375	16384.0	5998.1171875	308.0	0.09375	16384.0	5998.1171875	308.0	1.0899758338928223	0.002823352813720703	0.0014246022328734398	0.0014397960621863604	0.0015254280297085643	0.0014000377850607038	0.004591941833496094	-0.006028890609741211	1.001401662826538	3.861589193344116	173.33154296875	3.8629889488220215	173.62164306640625	0.0001168096985560308	0.286838071780084	0.07789812755984912	0.09165005758404732	0.09505492821335793	0.010259603048325516	0.004968143999576569	192.51761988550425	68.32456666669168	1.5177759658545256	-1	-1.0	-1	0.07028634659945965	192.51755525916815	-1	116	16384	0.0	0.0	0.0	0.0	220.22251115180552	14.960202813148499	3.08845192193985e-05		6.0191377997398376e-05	301.4323556236923	5.291961133480072e-05		61.11964986473322	3.607064040377736	0	57	0.9998382925987244	0.3004811704158783	0.0027547187637537718	0.008687463589012623	1					
58	0.3301486430259851	2.8038466641536126	4.089472896777666	1.355133131146431	0.33014512434601784	0.3301486430259851	0.6954836180576911	0.47174732329753727	0.29712192255717057	0.3711901496236141	19.254098892211914	-9.163460390482214e-08	1.974012215390444e-05	0.0008281458529860303	0.05254434743031967	0.0064980506207698106	0.14842446703607073	0.36051895927924377	1.2585002344388228	2.7559831623847666	6.2256215168879585	0.5960711939976766	0.641762956403769	0.7651436099639306	-0.013624108414380597	0.434567056166438	0.3906850910817201	0.4783664629436456	7.999999917470491	0.6921652223055179	0.4533447714952322	0.654444232583046	0.8069546520709991	4.0953497886657715	2.0228614807128906	0.33014512062072754	1e-06	233.09772491455078	57.38806343078613	64.9375	0.9999990463256836	0.054663050919771194	0.0	0.9999990463256836	0.054663050919771194	0.0	1.0	0.1171875	0.0	1.0	0.1171875	0.0	818763	818763	818763	818763.0	818763	0	2	2.0	2	0.22517908794252073	0.33254029992210243	1316.1574044519198	311.0429638698697	818763	0.0	256.0	115.640625	52.0	0.0	0.09375	16384.0	6280.9453125	380.0	0.09375	16384.0	6280.9453125	380.0	0.3702470064163208	0.0028562545776367188	0.0014223168836906552	0.001418254803866148	0.001336495392024517	0.0012493752874433994	0.0035419464111328125	-0.0014567971229553223	1.0012505054473877	3.514698028564453	141.97592163085938	3.5159478187561035	142.19021606445312	0.00010644423390943547	0.285841794106838	0.07498992426291361	0.08715260028839111	0.10887604393064976	0.009926788246957585	0.004518680274486542	208.52446232363582	77.85750331453164	1.9023797139525414	-1	-1.0	-1	0.01441233791410923	208.52446232363582	-1	100	16384	0.0	0.0	0.0	0.0	229.8056546319276	15.896538248285651	2.9940158128738403e-05		5.9353187680244446e-05	311.0429638698697	5.0164759159088135e-05		61.39897535927594	2.7725767325609922	0	58	0.9997758865356445	0.17260056734085083	0.0028194549959152937	0.008822806179523468	1					
59	0.327822038984817	2.7190913033226263	3.9882222925839215	1.3340527829916582	0.3282850394025445	0.327822038984817	0.7457579652900281	0.48211609863716626	0.2920114184203355	0.3731913304199343	19.83563995361328	-1.2418685457760148e-07	3.3892522369449896e-06	8.541629152170532e-05	0.051509713438107334	0.0038702205858632387	0.1441733371567629	0.3526486242594926	1.2631215725256049	2.826673556929049	6.2908284197682915	0.5952516353648641	0.6535364395898321	0.7765552855056265	-0.013589969087068153	0.4229709809726995	0.3790553110125272	0.4671104878349149	7.999999937803849	0.7044426630372587	0.45314123643481213	0.6659306184105251	0.8165673989316692	3.975970983505249	1.9946116209030151	0.3282850384712219	1e-06	224.38903045654297	57.38806343078613	64.9375	0.9999990463256836	0.04127146676182747	0.0	0.9999990463256836	0.04127146676182747	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	730764	730764	730764	730764.0	730764	0	2	2.0	2	0.22212004127235804	0.33050499924896476	1413.7452904725753	258.44966732151806	730764	0.0	630.0	126.3984375	47.0	0.0	0.046875	16384.0	5582.6953125	312.0	0.046875	16384.0	5582.6953125	312.0	72.08423614501953	0.0029386281967163086	0.0014206247869879007	0.0013762094313278794	0.001475705998018384	0.0012634247541427612	0.005025386810302734	-0.0024156570434570312	1.0012649297714233	3.651089668273926	124.81918334960938	3.652353048324585	124.99105834960938	0.00011674203232073715	0.26232046552794164	0.07341805461053387	0.08531087450683117	0.09028089419007301	0.008950661911512725	0.00536026805639267	173.37057837843895	60.775443607373745	1.559680176898837	-1	-1.0	-1	0.01123323105275631	173.37057837843895	-1	105	16384	0.0	0.0	0.0	0.0	187.45026985928416	13.946720575913787	2.6091933250427246e-05		5.7285651564598083e-05	258.44966732151806	5.435571074485779e-05		53.65127125941217	2.301865801215172	0	59	0.9997909665107727	0.1792381852865219	0.0028662518598139286	0.008926237002015114	1					
60	0.313429519534111	2.8496444008002677	4.136427291979392	1.349150952572624	0.31355606485158205	0.313429519534111	0.6702703554183245	0.48533101566135883	0.278006002617379	0.34821135085076094	25.0176944732666	-9.435552783543244e-08	2.9170401130769463e-05	0.0008788844900801488	0.04867674525022873	0.006816449115047381	0.13980451934427643	0.3417095700278878	1.188131283968687	2.663175175587336	5.95062040289243	0.6003191582858562	0.6381498494495949	0.758760983745257	-0.012843239043528834	0.438073210651055	0.3942858901185294	0.48166576043392223	7.99999996026357	0.6845967279126247	0.4571553152054548	0.6507918822268645	0.799571581184864	4.14375638961792	1.7546131610870361	0.31355607509613037	1e-06	226.1874885559082	57.38806343078613	64.9375	0.9999990463256836	0.07707545161247253	0.0	0.9999990463256836	0.07707545161247253	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	762112	762112	762112	762112.0	762112	0	2	2.0	2	0.22369011389238383	0.33146050995155285	1439.454549242702	264.7224951982498	762112	0.0	884.0	143.6484375	47.0	0.0	0.0390625	16384.0	5810.3515625	4.0	0.0390625	16384.0	5810.3515625	4.0	1.1737885475158691	0.0028723478317260742	0.0014268646482378244	0.0014191742520779371	0.0021113986149430275	0.0007250690832734108	0.004637479782104492	-0.08135032653808594	1.0007516145706177	3.8012945652008057	161.44772338867188	3.8020198345184326	160.9419708251953	0.00013075554506042342	0.2568751985700019	0.07253132792659212	0.09965036995708942	0.018945792689919472	0.008509585211868398	0.005002615973353386	177.27331417798996	67.49199057558144	0.230776097625494	-1	-1.0	-1	0.011640222743153572	177.27331417798996	-1	115	16384	0.0	0.0	0.0	0.0	191.04450705647469	14.498282676562667	3.0163675546646118e-05		6.346218287944794e-05	264.7224951982498	5.466677248477936e-05		55.276995388790965	2.757077679038048	0	60	0.9997657537460327	0.1958431601524353	0.0027573411352932453	0.008720346726477146	1					
