step	actor/distillation/abs_loss	actor/distillation/entropy_gap_abs	actor/distillation/entropy_student	actor/distillation/entropy_teacher_topk	actor/distillation/loss	actor/distillation/loss_absmean	actor/distillation/loss_absmean_pos0_100	actor/distillation/loss_absmean_pos100_500	actor/distillation/loss_absmean_pos2k_up	actor/distillation/loss_absmean_pos500_2k	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/loss_p0_1	actor/distillation/loss_p1	actor/distillation/loss_p25	actor/distillation/loss_p5	actor/distillation/loss_p50	actor/distillation/loss_p75	actor/distillation/loss_p95	actor/distillation/loss_p99	actor/distillation/loss_p99_9	actor/distillation/overlap_ratio	actor/distillation/overlap_student_mass	actor/distillation/overlap_teacher_mass	actor/distillation/overlap_token_advantage	actor/distillation/pi_tail_k16	actor/distillation/pi_tail_k32	actor/distillation/pi_tail_k8	actor/distillation/qb_budget	actor/distillation/qb_captured_mass	actor/distillation/rank_kendall_tau	actor/distillation/student_mass	actor/distillation/teacher_mass	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
51	0.3401679203941904	0.19157919116403865	0.27332122441937867	0.2929191353848611	0.33777379186358303	0.3401679203941904	0.8247923141923444	0.645019335993405	0.2941941747056513	0.573312034380847	25.457130432128906	-7.647579991498787e-08	0.0	0.0	0.004138508576086198	0.0	0.02170524887105262	0.23741081767658978	1.8624401993450077	4.188948384646712	8.159164094376838	0.5445369105229433	0.9944276186241501	0.9941583214135006	-0.01152758925468072	0.013809943534888798	0.008354343331402874	0.024562049428290076	7.9975903993365405	0.9964050513574447	0.4124378185162599	0.9946169010524092	0.9985044399897257	0.27304235100746155	1.3479057550430298	0.33777379989624023	1e-06	230.0343132019043	57.331626415252686	64.861328125	0.9999990463256836	0.025417614728212357	0.0	0.9999990463256836	0.025417614728212357	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1413873	1413873	1413873	1413873.0	1413873	0	2	2.0	2	0.22778119012882195	0.3388947380327905	1046.202048760506	675.7169906497002	1413873	0.0	961.0	132.5703125	54.0	0.0	0.5	16384.0	10913.3125	173.0	0.5	16384.0	10913.3125	173.0	1.0623815059661865	0.0012772083282470703	0.0006089486996643245	0.0005836569471284747	0.0008231766987591982	0.0007646866142749786	0.0072116851806640625	-0.001646876335144043	1.0007654428482056	0.3044285178184509	1.6334058046340942	0.3051932156085968	1.6352771520614624	5.7134569945129326e-05	0.37939560493571045	0.08011847267372807	0.08078102581202984	0.036717936396598816	0.01052587985759601	0.004959318786859512	512.5732432361692	244.48566367619787	0.8965070098638535	-1	-1.0	-1	0.010750571265816689	512.5732432361692	-1	92	16384	0.0	0.0	0.0	0.0	529.9792381171137	28.955237040296197	3.064051270484924e-05		6.031803786754608e-05	675.7169906497002	5.562044680118561e-05		113.27734531462193	2.365971852093935	0	51	0.9989156126976013	0.567241907119751	0.0033599173184484243	0.01066045556217432	1					
52	0.36244979793135124	0.21400174720189238	0.3148102931018117	0.3308415648680699	0.3607289489591494	0.36244979793135124	0.7924014409131641	0.6247510259287267	0.31927732326962716	0.5751926317999635	20.408294677734375	-1.1047177395084873e-07	-1.325290105506406e-09	0.0	0.0028990645719069257	0.0003523580211250088	0.029608924791160417	0.2832937907505881	1.9242116910747336	4.277872142912466	8.308375298222408	0.5503350711321529	0.9928655164151252	0.9929038912435121	-0.012310192012522795	0.017050896847879964	0.010507248722229011	0.029287536189408055	7.997334957122803	0.9948398199262498	0.41352914330325546	0.9931270487700836	0.9979341694071323	0.314656138420105	1.3927937746047974	0.360728919506073	1e-06	227.55381393432617	57.331626415252686	64.861328125	0.9999990463256836	0.03156045824289322	0.0	0.9999990463256836	0.03156045824289322	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	1295134	1295134	1295134	1295134.0	1295134	0	2	2.0	2	0.22876289481845644	0.33948350612715844	1104.4938010091528	586.3020683396608	1295134	0.0	783.0	131.953125	46.0	0.0	0.390625	16384.0	9986.28125	291.0	0.390625	16384.0	9986.28125	291.0	146.3838348388672	0.0013080835342407227	0.0006663729436695576	0.0006824031588621438	0.0009669596911408007	0.000863454130012542	0.005925506353378296	-0.0038340985774993896	1.0008642673492432	0.3643032908439636	1.8635213375091553	0.36516672372817993	1.8655579090118408	6.871132238953968e-05	0.35637867884237645	0.07814881006597657	0.08899036981165409	0.038642408326268196	0.010089148607221432	0.005203373730182648	451.37030783109367	203.78234585396422	1.451338516548276	-1	-1.0	-1	0.010607991367578506	451.37030783109367	-1	83	16384	0.0	0.0	0.0	0.0	455.5389079581946	25.68153682537377	3.098137676715851e-05		6.73048198223114e-05	586.3020683396608	5.391612648963928e-05		101.21318097598851	2.755810232833028	0	52	0.9991347789764404	0.2612387239933014	0.0036285710521042347	0.011006835848093033	1					
53	0.3615791891023923	0.18890678013961476	0.2677416756856613	0.30856886800924815	0.3579770642254516	0.3615791891023923	0.8150107371501434	0.6130276119225667	0.32278980782668953	0.54422558037447	26.05811882019043	-8.097143222585146e-08	8.185950575224956e-08	2.2981025839003567e-07	0.00015878877259941268	2.5660173354807716e-07	0.022732784691391734	0.2794701015207535	1.9460755038800506	4.310485697639449	8.421532227263715	0.5393930016419827	0.9954454455620203	0.9938610134980618	-0.012335646372845916	0.013140302415241679	0.007454088634217325	0.024550631198321637	7.997234656260564	0.9967046303626819	0.410520892112683	0.9956164810902033	0.9984745902892871	0.265861451625824	1.2384202480316162	0.3579770624637604	1e-06	226.21663665771484	57.331626415252686	64.861328125	0.9999990463256836	0.03463231027126312	0.0	0.9999990463256836	0.03463231027126312	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1266458	1266458	1266458	1266458.0	1266458	0	2	2.0	2	0.22852981725633464	0.3383039795403499	1121.7805259554098	564.4856416638941	1266458	0.0	520.0	116.4921875	46.0	0.0	0.390625	16384.0	9777.7109375	259.0	0.390625	16384.0	9777.7109375	259.0	45.15263748168945	0.0012559890747070312	0.0006356944213621318	0.000646341999527067	0.0008549969643354416	0.0008204731857404113	0.004582315683364868	-0.0006268471479415894	1.0008209943771362	0.32996267080307007	1.5014656782150269	0.3307831287384033	1.502822995185852	5.403258314988187e-05	0.3496631069401264	0.07773061265917633	0.06842999719083309	0.054956283420324326	0.010199270865996368	0.005086962133646011	432.70228428021073	206.5244641748286	1.2710681930184364	-1	-1.0	-1	0.011192463338375092	432.70228428021073	-1	86	16384	0.0	0.0	0.0	0.0	437.6198125015944	24.94295321777463	4.402920603752136e-05		5.631148815155029e-05	564.4856416638941	5.007721483707428e-05		98.44255624711514	2.3878386598080397	0	53	0.9989481568336487	0.23046597838401794	0.0035339442547410727	0.010921944864094257	1					
54	0.3674669176780062	0.17858621641818143	0.24472454162435486	0.2988592325551012	0.36439783281457494	0.3674669176780062	0.828553418447445	0.6273213803606386	0.3275928845161923	0.5428208651818832	25.80091667175293	-1.5559434984879772e-07	2.6672967560982586e-07	2.976589573148732e-07	2.9980941146820807e-05	3.5993533939207817e-07	0.01687620683349459	0.281320733295887	1.9892145323195924	4.390598968429606	8.541862941177731	0.5400270506159052	0.9975475947578232	0.9955486051447979	-0.012707381114074899	0.01000793958500454	0.0048377750771779375	0.02110742920969595	7.997248166567319	0.9985875100284428	0.4095239139996566	0.9976166579630468	0.9995018429570384	0.24273313581943512	1.2856158018112183	0.3643978238105774	1e-06	227.56693649291992	57.331626415252686	64.861328125	0.9999990463256836	0.06420723348855972	0.0	0.9999990463256836	0.06420723348855972	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1251521	1251521	1251521	1251521.0	1251521	0	2	2.0	2	0.22766142887645358	0.33720777344236247	1138.0789010747164	549.8392944540828	1251521	0.0	626.0	124.8125	45.0	0.0	0.359375	16384.0	9652.6953125	597.0	0.359375	16384.0	9652.6953125	597.0	5.113671779632568	0.0012706518173217773	0.0006404076120816171	0.0006521508330479264	0.0008338907500728965	0.00077111303107813	0.003504842519760132	-0.000980377197265625	1.0007715225219727	0.28688713908195496	1.356429100036621	0.2876582741737366	1.3575170040130615	7.006286683404253e-05	0.342506913322831	0.07818521736089568	0.08768514916300774	0.03961428813636303	0.010500430056708865	0.0056365858763456345	418.76897334866226	199.23877696234558	3.3691675793379545	-1	-1.0	-1	0.010832075029611588	418.76897334866226	-1	474	16384	0.0	0.0	0.0	0.0	423.18270422145724	25.269675191491842	3.155320882797241e-05		6.344728171825409e-05	549.8392944540828	5.708448588848114e-05		97.85044141672552	2.4290884993970394	0	54	0.9988353252410889	0.41477274894714355	0.003609613748267293	0.011040904559195042	1					
55	0.3679966750817421	0.19772469844573584	0.2831662593361659	0.31640428027663475	0.3666615418624133	0.3679966750817421	0.7976551930873822	0.6181364067089863	0.3252751875000122	0.5711118876934052	27.735105514526367	-5.80081689349754e-08	0.0	0.0	3.6788737186445637e-05	0.0	0.02455161529359173	0.2860225322934079	1.9813947402513945	4.39573933222355	8.412501573562622	0.5448275666970473	0.994937505477514	0.9939240217208862	-0.01237824589658815	0.013880301977340609	0.008016288917786323	0.025596224944680356	7.996959973604251	0.9968088032343448	0.4114480423621642	0.9951113928587009	0.998606223326463	0.28251463174819946	1.3538899421691895	0.36666154861450195	1e-06	231.60552215576172	57.331626415252686	64.861328125	0.9999990463256836	0.038003772497177124	0.0	0.9999990463256836	0.038003772497177124	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1277545	1277545	1277545	1277545.0	1277545	0	2	2.0	2	0.22826488933011818	0.33674425399877933	1124.1785163020165	568.2126910779625	1277545	0.0	589.0	128.8046875	41.0	0.0	0.3828125	16384.0	9852.015625	431.0	0.3828125	16384.0	9852.015625	431.0	6.008792400360107	0.0013718605041503906	0.000674098206218332	0.0006653498276136816	0.0008714842842891812	0.0008202625904232264	0.0029417872428894043	-0.0009105801582336426	1.0008208751678467	0.3793550729751587	1.8455010652542114	0.3801753520965576	1.8473060131072998	5.2378289595297814e-05	0.3481830098855418	0.07820239945880425	0.06691562198102474	0.06766360439360142	0.011072138673625886	0.005137637257575989	427.93846973218024	203.5531140841922	2.2257416155189276	-1	-1.0	-1	0.010747622698545456	427.93846973218024	-1	143	16384	0.0	0.0	0.0	0.0	439.07897008024156	25.73862804658711	2.4281442165374756e-05		7.269531488418579e-05	568.2126910779625	5.167722702026367e-05		99.90708441659808	2.395370239391923	0	55	0.9990378022193909	0.38034453988075256	0.003679055953398347	0.011127526871860027	1					
56	0.39857223920233836	0.1857913393865932	0.25906727521063444	0.3139650116299654	0.3968806235352531	0.39857223920233836	0.8580220268144236	0.6515736657303649	0.35977604165189453	0.5577828189382306	25.380128860473633	-7.538803004081274e-08	-5.522350599894944e-10	0.0	2.605178716211495e-05	0.0	0.018787809081016335	0.32097729494300625	2.146929818507913	4.593075314125457	8.83241251536778	0.5476293861865997	0.9978209493996261	0.9954617309879947	-0.013332328420471062	0.009877186843085212	0.004572875742186708	0.021516294575405197	7.996828209270131	0.9991676443583005	0.4167306694117459	0.9978572315983958	0.9996988123113458	0.2580161392688751	1.3484735488891602	0.3968806266784668	1e-06	230.14875030517578	57.331626415252686	64.861328125	0.9999990463256836	0.04542931541800499	0.0	0.9999990463256836	0.04542931541800499	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1259004	1259004	1259004	1259004.0	1259004	0	2	2.0	2	0.22803325602486607	0.33738205843931407	1128.7729009867458	557.6870240680873	1259004	0.0	787.0	135.125	36.0	0.0	0.359375	16384.0	9700.84375	479.0	0.359375	16384.0	9700.84375	479.0	-0.4362701177597046	0.0013320446014404297	0.00071380176814273	0.0007637109374627471	0.0009174910956062376	0.0008540787384845316	0.005843937397003174	-0.0015252232551574707	1.000854730606079	0.3066660463809967	1.3746675252914429	0.30752015113830566	1.3758870363235474	5.2392557452508405e-05	0.34739738345785715	0.07789641201775588	0.06596243940293789	0.06888976879417896	0.010957631893688813	0.0052767563611269	426.7682034801692	191.7118987357535	2.5092479195445776	-1	-1.0	-1	0.010930642485618591	426.7682034801692	-1	92	16384	0.0	0.0	0.0	0.0	431.36611021868885	24.898137075826526	3.105960786342621e-05		5.864724516868591e-05	557.6870240680873	5.7816505432128906e-05		98.07189431600273	2.2789728734642267	0	56	0.9988000392913818	0.3471548557281494	0.004007268697023392	0.011626598425209522	1					
57	0.38291664989221663	0.1906041946439516	0.27581606583581086	0.3193859654877867	0.3794773652916774	0.38291664989221663	0.8059876880475453	0.6361169721044245	0.34285620012364926	0.5633495544039068	26.508974075317383	-6.643978167630848e-08	0.0	0.0	0.0003242243855138007	0.0	0.02968205985059415	0.30386645182157473	2.0415397605725696	4.424329033919743	8.590988142149788	0.5461344860848927	0.9970439615703764	0.9953394915376391	-0.01269472387641491	0.011290074334413345	0.005619972374656105	0.023029844941837446	7.997083987508502	0.9987928753807431	0.4173530013788314	0.9971193962153935	0.9995815945523125	0.2738681733608246	1.2494322061538696	0.3794773817062378	1e-06	233.63838958740234	57.331626415252686	64.861328125	0.9999990463256836	0.03778728097677231	0.0	0.9999990463256836	0.03778728097677231	0.0	1.0	0.09375	0.0	1.0	0.09375	0.0	1353490	1353490	1353490	1353490.0	1353490	0	2	2.0	2	0.22790471638254198	0.33406845164100113	1094.4628530367352	618.335284858942	1353490	0.0	495.0	131.6484375	48.0	0.0	0.3984375	16384.0	10442.4921875	532.0	0.3984375	16384.0	10442.4921875	532.0	-0.11459243297576904	0.0015472173690795898	0.0007066043908707798	0.0006435951800085604	0.0008518025279045105	0.00082517194095999	0.003230661153793335	-0.0010580718517303467	1.0008257627487183	0.3202635645866394	1.4071033000946045	0.3210887610912323	1.408384919166565	5.05440800749903e-05	0.35987091590630704	0.07840250565876121	0.06841090694069862	0.05640918202698231	0.01077054106281139	0.005248554050922394	474.7275582924485	231.33209687676572	2.82571922801435	-1	-1.0	-1	0.010958388447761536	474.7275582924485	-1	81	16384	0.0	0.0	0.0	0.0	481.01750116609037	27.026198502629995	2.6678666472434998e-05		6.299279630184174e-05	618.335284858942	5.077570676803589e-05		106.11700738407671	3.0889950692653656	0	57	0.9988732933998108	0.24475431442260742	0.003921279683709145	0.011449207551777363	1					
58	0.3991022554072964	0.20897681671607343	0.3171094655519045	0.35101210163269614	0.39614866372721735	0.3991022554072964	0.8127673834185057	0.6244326537545724	0.36296662313469813	0.5694996648102622	24.142683029174805	-1.1167980318305126e-07	2.4606109689879696e-08	7.633438934116057e-08	0.0015060057835830489	1.0719027713255141e-07	0.029992159528417318	0.3375909829271764	2.0943320159199117	4.457343890980074	8.664390428156793	0.5504011581592922	0.9956145701529104	0.9944392616235758	-0.013107002989825192	0.013484821032071074	0.00729114703905527	0.026232524247415647	7.997123247460474	0.9968273896205274	0.42129681325411494	0.995773849608023	0.9987650166583967	0.31323620676994324	1.2971465587615967	0.396148681640625	1e-06	229.18516159057617	57.331626415252686	64.861328125	0.9999990463256836	0.038345206528902054	0.0	0.9999990463256836	0.038345206528902054	0.0	1.0	0.1015625	0.0	1.0	0.1015625	0.0	1272794	1272794	1272794	1272794.0	1272794	0	2	2.0	2	0.2280235044540243	0.338130095446751	1132.681456030578	561.849932840094	1272794	0.0	256.0	115.640625	52.0	0.0	0.3515625	16384.0	9828.0625	408.0	0.3515625	16384.0	9828.0625	408.0	0.19353950023651123	0.0015424489974975586	0.000765836623031646	0.0007642752607353032	0.0008970990311354399	0.0008724546059966087	0.0035376250743865967	-0.0005292445421218872	1.0008729696273804	0.34702202677726746	1.5736745595932007	0.34789448976516724	1.5752571821212769	6.48399594046848e-05	0.34563548833486957	0.07758578792697372	0.08252791129052639	0.17293466813862324	0.011074426845880225	0.0052326750010252	420.7859080005437	199.22667178425763	2.057209324091673	-1	-1.0	-1	0.011721286922693253	420.7859080005437	-1	94	16384	0.0	0.0	0.0	0.0	434.80667924135923	25.017231097444892	2.7593225240707397e-05		7.398426532745361e-05	561.849932840094	5.1351264119148254e-05		98.7507253587246	2.197097947821021	0	58	0.998796820640564	0.23921334743499756	0.004215878900140524	0.011848218739032745	1					
59	0.4413396594390063	0.24720893884208842	0.39109075247821673	0.402770867230187	0.4381414840463549	0.4413396594390063	0.8088968287051563	0.6493057633789492	0.4058152332272328	0.5699644059362546	24.646841049194336	-6.704964050641138e-08	0.0	0.0	0.005348882625236309	0.0	0.05167050438216021	0.41547481329213093	2.2286843951319306	4.610343248071805	8.67808229822508	0.5555710158717464	0.9929643298538637	0.9932302026681497	-0.014323810909048353	0.019091549316342448	0.011137250631319647	0.03450392660829173	7.995973224371252	0.9957102234934417	0.4268560510286143	0.9932341491672355	0.9985676004853047	0.3848235607147217	1.4251055717468262	0.43814146518707275	1e-06	234.16870880126953	57.331626415252686	64.861328125	0.9999990463256836	0.07656355202198029	0.0	0.9999990463256836	0.07656355202198029	0.0	1.0	0.109375	0.0	1.0	0.109375	0.0	1133015	1133015	1133015	1133015.0	1133015	0	2	2.0	2	0.22618563962211471	0.33494155455925784	1185.342691910167	477.9271883703768	1133015	0.0	630.0	126.3984375	47.0	0.0	0.25	16384.0	8725.28125	315.0	0.25	16384.0	8725.28125	315.0	9.376936912536621	0.0017431974411010742	0.0008652122342027724	0.000869837764184922	0.0010362809989601374	0.0009700597147457302	0.003439784049987793	-0.0008188784122467041	1.0009708404541016	0.3995863199234009	1.6274391412734985	0.40055638551712036	1.6292906999588013	6.437275924017159e-05	0.3265438377951138	0.07707939212582314	0.072935301810503	0.06610536202788353	0.010725694766733795	0.005252715200185776	350.83917541615665	165.5794899695611	1.564069528132677	-1	-1.0	-1	0.01111605204641819	350.83917541615665	-1	105	16384	0.0	0.0	0.0	0.0	364.6959136277437	22.54061639495194	2.6516616344451904e-05		6.47231936454773e-05	477.9271883703768	5.206279456615448e-05		87.3321074694395	2.26347921974957	0	59	0.9989597797393799	0.22032605111598969	0.004621739033609629	0.0122611029073596	1					
60	0.43474881821557093	0.228672547854091	0.3633432016756974	0.38821097757471235	0.43176981585565954	0.43474881821557093	0.7893519876034636	0.6252499324710745	0.4012375279133649	0.5748390143639163	25.942001342773438	-8.886559754728296e-08	0.0	0.0	0.002565050224611217	0.0	0.04419893806487763	0.4074415074839252	2.208439877942989	4.587101785760177	8.731951945706419	0.5607033324869055	0.9952130105934645	0.9944252575698652	-0.01370991854683349	0.015546846687548646	0.008290968895093292	0.030208583890558464	7.996283913913526	0.996760252274965	0.43059022489346954	0.9953852954663729	0.9989559226914456	0.3617921471595764	1.3958210945129395	0.43176978826522827	1e-06	232.0729637145996	57.35711431503296	64.861328125	0.9999990463256836	0.07494860887527466	0.0	0.9999990463256836	0.07494860887527466	0.0	1.0	0.125	0.0	1.0	0.125	0.0	1213218	1213218	1213218	1213218.0	1213218	0	2	2.0	2	0.22562594021826196	0.3358973270735571	1170.0907852680202	518.4290036614984	1213218	0.0	884.0	143.6484375	47.0	0.0	0.28125	16384.0	9334.6171875	457.0	0.28125	16384.0	9334.6171875	457.0	0.6866166591644287	0.0017914772033691406	0.000862516462802887	0.0008337317849509418	0.0009409053600393236	0.0008936096564866602	0.0036620795726776123	-0.0006063580513000488	1.00089430809021	0.380207359790802	1.5928080081939697	0.38110095262527466	1.5943818092346191	7.764467113294642e-05	0.33249791766714043	0.07745763299000255	0.09419991262257099	0.05474918708205223	0.010452229791553691	0.004986776039004326	379.83164366707206	187.2545664309	2.4390617571771145	-1	-1.0	-1	0.010785708203911781	379.83164366707206	-1	139	16384	0.0	0.0	0.0	0.0	397.2788194641471	23.739138390868902	3.152713179588318e-05		6.1023980379104614e-05	518.4290036614984	5.566328763961792e-05		93.9729945808649	2.320500446483493	0	60	0.9988356232643127	0.25942307710647583	0.004691187292337418	0.0123608922585845	1					
61	0.4455677300299469	0.21947341936787493	0.33623186391043036	0.3820506239211873	0.4406094109872356	0.4455677300299469	0.7931166652001833	0.6323847819707895	0.4126352834221172	0.5767677415064291	23.181554794311523	-3.82448774871591e-08	0.0	0.0	0.0001835141826847432	0.0	0.04305868113011744	0.4274106009873465	2.2503900218166804	4.687410295009613	8.938236487539191	0.5569091207886997	0.9963300604569284	0.9945086930927477	-0.014490186160209736	0.013447887703813123	0.006761747908680455	0.02762396350858341	7.996096090266579	0.9977275117447502	0.4287717507073754	0.9964366649326525	0.9991505977354551	0.33219265937805176	1.3681946992874146	0.4406093955039978	1e-06	232.64705276489258	57.35711431503296	64.861328125	0.9999990463256836	0.03378024324774742	0.0	0.9999990463256836	0.03378024324774742	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	1186222	1186222	1186222	1186222.0	1186222	0	2	2.0	2	0.22623813426093298	0.3352661434175528	1190.8825649006026	498.04323069378734	1186222	0.0	828.0	144.5234375	53.0	0.0	0.2265625	16384.0	9122.8359375	673.0	0.2265625	16384.0	9122.8359375	673.0	-0.7511501312255859	0.0018297433853149414	0.0008583861053921282	0.0008089159382507205	0.0009359734249301255	0.000915676646400243	0.003341197967529297	-0.000720679759979248	1.0009163618087769	0.3934742212295532	1.5467214584350586	0.39438992738723755	1.548194169998169	6.715947158323644e-05	0.32556696514904987	0.07679854308640033	0.07966604270040989	0.08105714060366154	0.01111356784531381	0.005499551072716713	365.39701219275594	185.07438632889534	3.9762391690164804	-1	-1.0	-1	0.010794725269079208	365.39701219275594	-1	108	16384	0.0	0.0	0.0	0.0	380.17203324474394	23.20788200572133	2.512335777282715e-05		6.76959753036499e-05	498.04323069378734	5.322881042957306e-05		91.10012137703598	2.4385501239448786	0	61	0.9986841678619385	0.45099493861198425	0.0047264788299798965	0.01246580109000206	1					
62	0.4501807097392746	0.21246400645262078	0.3267795050257369	0.3739903820089147	0.4458052874542773	0.4501807097392746	0.7729597914068005	0.6279217333921904	0.42185734561349775	0.5729163145717187	27.55249786376953	-6.7048162577521e-08	0.0	0.0	0.000507476275029321	0.0	0.04899894588605185	0.4313646606009386	2.26969235003749	4.743076949179927	8.94280212740355	0.549796150454992	0.9977172907394699	0.9956220803381521	-0.014306178516885149	0.011040065850166581	0.00493676596854613	0.024700647703360154	7.996532241000405	0.9988527124441122	0.4309811908987504	0.9977579697777953	0.9996849275842498	0.323322594165802	1.43159019947052	0.44580528140068054	1e-06	233.55822372436523	57.35711431503296	64.861328125	0.9999990463256836	0.046426668763160706	0.0	0.9999990463256836	0.046426668763160706	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1247842	1247842	1247842	1247842.0	1247842	0	2	2.0	2	0.226221984629206	0.33653522015170517	1157.3254694251536	539.1059096883982	1247842	0.0	949.0	143.40625	46.0	0.0	0.2734375	16384.0	9605.359375	434.0	0.2734375	16384.0	9605.359375	434.0	633.7137451171875	0.0019875764846801758	0.0008896368090063334	0.0007924691308289766	0.0009214814635924995	0.0008623571484349668	0.002760589122772217	-0.0009561777114868164	1.0008628368377686	0.3569726347923279	1.447171688079834	0.35783499479293823	1.448475956916809	6.19142111963456e-05	0.3363622988459873	0.07812523700282537	0.07725915312767029	0.03539503552019596	0.009605056548025459	0.005282159894704819	393.110424509272	190.48584170445974	2.2650457713752985	-1	-1.0	-1	0.010727239772677422	393.110424509272	-1	87	16384	0.0	0.0	0.0	0.0	413.55273735895753	24.475689416751266	2.7399510145187378e-05		5.79245388507843e-05	539.1059096883982	4.9952417612075806e-05		97.48795199207962	2.4680696707218885	0	62	0.9984500408172607	0.4665311574935913	0.00490197679027915	0.01270437240600586	1					
63	0.4736609845643952	0.2282983763586907	0.35286640828209265	0.3907795660197735	0.4708976644324139	0.4736609845643952	0.8378041603025936	0.6606862488247099	0.44546805326605127	0.5907625130244664	23.42129898071289	-6.643978167630848e-08	0.0	0.0	0.0005533267608587353	0.0	0.04825339283074538	0.46352425212864456	2.369450999512559	4.9475514604931785	9.220735379627772	0.5598144925066403	0.9964346630232674	0.9949541645390647	-0.01506440317912382	0.013162938683914641	0.006532898363989911	0.02741513007675253	7.996680503799801	0.9977651486794153	0.43502116735492435	0.9965475393193108	0.9991640178930192	0.35151955485343933	1.5172309875488281	0.4708976745605469	1e-06	234.47271728515625	57.35711431503296	64.861328125	0.9999990463256836	0.08429626375436783	0.0	0.9999990463256836	0.08429626375436783	0.0	1.0	0.140625	0.0	1.0	0.140625	0.0	1328436	1328436	1328436	1328436.0	1328436	0	2	2.0	2	0.22623210906415214	0.33443913736009695	1174.9383212023713	565.3215900901705	1328436	0.0	627.0	135.6171875	46.0	0.0	0.2734375	16384.0	10242.7890625	1109.0	0.2734375	16384.0	10242.7890625	1109.0	-0.7257029414176941	0.001835942268371582	0.00092175486497581	0.0009288170258514583	0.0010115185286849737	0.001007355866022408	0.003198176622390747	-0.00017355382442474365	1.0010080337524414	0.38322049379348755	1.5724639892578125	0.38422781229019165	1.574192762374878	8.118064196479364e-05	0.3299150550697764	0.07732732647811409	0.10784328728914261	0.06681660003960133	0.011087122969911434	0.0057028960436582565	418.2495457883924	209.0453107301728	7.271265894174576	-1	-1.0	-1	0.01145089603960514	418.2495457883924	-1	91	16233	0.0	0.0	0.0	0.0	432.54404065571725	26.409370008856058	2.681836485862732e-05		6.089545786380768e-05	565.3215900901705	6.016343832015991e-05		102.72440427727997	2.4823689945042133	0	63	0.9987812638282776	0.2897909879684448	0.005093757063150406	0.012896284461021423	1					
