step	actor/distillation/loss	actor/distillation/loss_max	actor/distillation/loss_min	actor/distillation/overlap_ratio	actor/distillation/overlap_token_advantage	actor/distillation/student_mass	actor/distillation/student_mass_max	actor/distillation/student_mass_min	actor/distillation/teacher_mass	actor/distillation/teacher_mass_max	actor/distillation/teacher_mass_min	actor/entropy	actor/grad_norm	actor/loss	actor/lr	actor/perf/cpu_memory_used_gb	actor/perf/max_memory_allocated_gb	actor/perf/max_memory_reserved_gb	critic/advantages/max	critic/advantages/mean	critic/advantages/min	critic/returns/max	critic/returns/mean	critic/returns/min	critic/rewards/max	critic/rewards/mean	critic/rewards/min	critic/score/max	critic/score/mean	critic/score/min	global_seqlen/balanced_max	global_seqlen/balanced_min	global_seqlen/max	global_seqlen/mean	global_seqlen/min	global_seqlen/minmax_diff	num_turns/max	num_turns/mean	num_turns/min	perf/mfu/actor	perf/mfu/actor_infer	perf/throughput	perf/time_per_step	perf/total_num_tokens	prompt_length/clip_ratio	prompt_length/max	prompt_length/mean	prompt_length/min	response/aborted_ratio	response_length/clip_ratio	response_length/max	response_length/mean	response_length/min	response_length_non_aborted/clip_ratio	response_length_non_aborted/max	response_length_non_aborted/mean	response_length_non_aborted/min	rollout_corr/chi2_seq	rollout_corr/chi2_token	rollout_corr/k3_kl	rollout_corr/kl	rollout_corr/log_ppl_abs_diff	rollout_corr/log_ppl_diff	rollout_corr/log_ppl_diff_max	rollout_corr/log_ppl_diff_min	rollout_corr/ppl_ratio	rollout_corr/rollout_log_ppl	rollout_corr/rollout_ppl	rollout_corr/training_log_ppl	rollout_corr/training_ppl	timing_per_token_ms/adv	timing_per_token_ms/gen	timing_per_token_ms/update_actor	timing_s/adv	timing_s/agent_loop/compute_score/max	timing_s/agent_loop/compute_score/mean	timing_s/agent_loop/compute_score/min	timing_s/agent_loop/generate_sequences/max	timing_s/agent_loop/generate_sequences/mean	timing_s/agent_loop/generate_sequences/min	timing_s/agent_loop/num_preempted/max	timing_s/agent_loop/num_preempted/mean	timing_s/agent_loop/num_preempted/min	timing_s/agent_loop/slowest/compute_score	timing_s/agent_loop/slowest/generate_sequences	timing_s/agent_loop/slowest/num_preempted	timing_s/agent_loop/slowest/prompt_length	timing_s/agent_loop/slowest/response_length	timing_s/agent_loop/slowest/tool_calls	timing_s/agent_loop/tool_calls/max	timing_s/agent_loop/tool_calls/mean	timing_s/agent_loop/tool_calls/min	timing_s/gen	timing_s/old_log_prob	timing_s/reward	timing_s/save_checkpoint	timing_s/start_profile	timing_s/step	timing_s/stop_profile	timing_s/testing	timing_s/update_actor	timing_s/update_weights	training/epoch	training/global_step	training/rollout_actor_probs_pearson_corr	training/rollout_probs_diff_max	training/rollout_probs_diff_mean	training/rollout_probs_diff_std	training/rollout_probs_diff_valid	val-aux/DigitalLearningGmbH/MATH-lighteval/reward/mean@1	val-aux/num_turns/max	val-aux/num_turns/mean	val-aux/num_turns/min	val-core/DigitalLearningGmbH/MATH-lighteval/acc/mean@1
40	0.650250032544136	19.472881317138672	0.0	0.59478368300658	-0.025049574601535615	0.843887184216426	1.0000020265579224	1.362335115118185e-05	0.9573367128005394	1.0000005960464478	0.1647227257490158	2.406222343444824	6.323389530181885	0.6502500772476196	1e-06	248.49996185302734	43.11737680435181	45.46484375	0.9999990463256836	0.0065005626529455185	0.0	0.9999990463256836	0.0065005626529455185	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1037156	1037156	1037156	1037156.0	1037156	0	2	2.0	2	0.22533935775203587	0.33799207345230947	1149.2887909325593	451.2164428047836	1037156	0.0	395.0	122.7109375	48.0	0.0	0.296875	16384.0	7980.0703125	413.0	0.296875	16384.0	7980.0703125	413.0	0.10698604583740234	0.0036166906356811523	0.0016882703639566898	0.0015806471928954124	0.001610251609236002	0.0015214034356176853	0.0069653987884521484	-0.0015473365783691406	1.0015231370925903	2.39548397064209	11.921524047851562	2.397005081176758	11.93940544128418	9.660944913570864e-05	0.34048331074293287	0.07760659560736002	0.10019906982779503	0.04383905790746212	0.00995546899503097	0.005228770896792412	343.8148725759238	125.35050981554377	2.103596054017544	-1	-1.0	-1	0.01242135651409626	343.8148725759238	-1	364	16384	0.0	0.0	0.0	0.0	347.78633727505803	19.897330310195684	3.826804459095001e-05		7.038749754428864e-05	451.2164428047836	5.8339908719062805e-05		80.49014627374709	2.164246615022421	0	40	0.9994398355484009	0.12545451521873474	0.005094925872981548	0.011055365204811096	1					
41	0.6671085571870208	16.34202766418457	0.0	0.5968915698891979	-0.025890824432342738	0.8455899873022306	1.0000019073486328	0.007272692397236824	0.9599218297812898	1.0000005960464478	0.1938219964504242	2.4041848182678223	6.316741466522217	0.6671085357666016	1e-06	246.15882873535156	43.11737680435181	45.46484375	0.9999990463256836	0.016609979793429375	0.0	0.9999990463256836	0.016609979793429375	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	946568	946568	946568	946568.0	946568	0	2	2.0	2	0.22588244817082775	0.33975435819644706	1190.5463997850343	397.5351150408387	946568	0.0	918.0	127.6953125	50.0	0.0	0.203125	16384.0	7267.3671875	321.0	0.203125	16384.0	7267.3671875	321.0	-0.6942153573036194	0.0034600496292114258	0.0017196708358824253	0.001717807026579976	0.0017269086092710495	0.0016378164291381836	0.004622936248779297	-0.0027997493743896484	1.001639723777771	2.3455474376678467	11.055193901062012	2.3471853733062744	11.074002265930176	8.51330477319771e-05	0.3277968554065213	0.075837384810514	0.0805842187255621	0.08792686089873314	0.010295356696587987	0.0052352119237184525	300.59507755562663	103.87581482018868	1.6340476591140032	-1	-1.0	-1	0.011629823595285416	300.59507755562663	-1	84	16384	0.0	0.0	0.0	0.0	304.92417422682047	17.779397159814835	3.1191855669021606e-05		7.27679580450058e-05	397.5351150408387	5.169212818145752e-05		71.78524166531861	2.149781323969364	0	41	0.999407947063446	0.12410086393356323	0.005224162247031927	0.01122523844242096	1					
42	0.6479769386351109	18.08533477783203	0.0	0.6017441319637611	-0.0253155027195567	0.8540049459113449	1.0000017881393433	0.00028385070618242025	0.9618401312437214	1.0000005960464478	0.21229252219200134	2.3510360717773438	5.869494438171387	0.6479769349098206	1e-06	244.25482559204102	43.11737680435181	45.46484375	0.9999990463256836	0.0014847591519355774	0.0	0.9999990463256836	0.0014847591519355774	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	990964	990964	990964	990964.0	990964	0	2	2.0	2	0.22657601714821132	0.340832629858745	1178.342137672192	420.4907761160284	990964	0.0	585.0	128.09375	46.0	0.0	0.234375	16384.0	7613.8125	252.0	0.234375	16384.0	7613.8125	252.0	18.03989028930664	0.0034695863723754883	0.0017494529020041227	0.001763850450515747	0.0018709893338382244	0.001721885520964861	0.005644321441650391	-0.0035469532012939453	1.001724123954773	2.315335988998413	10.791772842407227	2.3170580863952637	10.81033706665039	7.085643014626401e-05	0.3317441304224872	0.07626992729421116	0.07021617144346237	0.04064532555639744	0.009922680910676718	0.005085146054625511	320.278573859483	115.93282113379973	1.2473099511116743	-1	-1.0	-1	0.012792924419045448	320.278573859483	-1	80	16384	0.0	0.0	0.0	0.0	323.3072136975825	18.58957870863378	3.7748366594314575e-05		8.270889520645142e-05	420.4907761160284	6.89234584569931e-05		75.58075223118067	2.236224563792348	0	42	0.9993846416473389	0.16179218888282776	0.005500433035194874	0.011578156612813473	1					
43	0.6585851507261395	21.357227325439453	0.0	0.5980225283166637	-0.02584744293404662	0.8592929675959159	1.0000020265579224	0.008955838158726692	0.9661176930303159	1.0000007152557373	0.1878701150417328	2.277721643447876	5.869869709014893	0.6585851311683655	1e-06	244.99806213378906	43.11737680435181	45.46484375	0.9999990463256836	0.016733461990952492	0.0	0.9999990463256836	0.016733461990952492	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1108414	1108414	1108414	1108414.0	1108414	0	2	2.0	2	0.2251606907572129	0.3403007504071777	1159.4783022698612	477.97962145134807	1108414	0.0	359.0	117.4765625	48.0	0.0	0.296875	16384.0	8542.0078125	405.0	0.296875	16384.0	8542.0078125	405.0	0.10536527633666992	0.003322005271911621	0.0017343712970614433	0.001815562485717237	0.0017956593073904514	0.001730297226458788	0.005103588104248047	-0.003923773765563965	1.001732349395752	2.2570154666900635	10.143655776977539	2.2587456703186035	10.161853790283203	6.340704969280635e-05	0.33709980940414663	0.07699781367792155	0.07028126157820225	0.1886999662965536	0.010820377734489739	0.005221812054514885	363.152719642967	145.4034974642709	2.0452654622495174	-1	-1.0	-1	0.012096431106328964	363.152719642967	-1	65	16384	0.0	0.0	0.0	0.0	368.5771783068776	20.995229076594114	2.888403832912445e-05		8.398666977882385e-05	477.97962145134807	5.850940942764282e-05		85.34545464999974	2.168181387707591	0	43	0.9993959069252014	0.20635464787483215	0.005431485362350941	0.011495689861476421	1					
44	0.6323304956313223	24.894624710083008	0.0	0.5948231092521122	-0.025140325287504803	0.8747618359232706	1.0000020265579224	0.00982561707496643	0.9710993236965604	1.0000005960464478	0.24127885699272156	2.104231834411621	5.157245635986328	0.6323305368423462	1e-06	253.68903350830078	43.11737680435181	45.46484375	0.9999990463256836	0.017305145040154457	0.0	0.9999990463256836	0.017305145040154457	0.0	1.0	0.015625	0.0	1.0	0.015625	0.0	1018677	1018677	1018677	1018677.0	1018677	0	2	2.0	2	0.22515571983833935	0.33953330014066885	1150.4572027090273	442.7270295675844	1018677	0.0	1013.0	129.734375	47.0	0.0	0.28125	16384.0	7828.6796875	107.0	0.28125	16384.0	7828.6796875	107.0	-0.7893742322921753	0.0032368898391723633	0.0017219609580934048	0.00182710075750947	0.0018560304306447506	0.001727608498185873	0.0048787593841552734	-0.00545954704284668	1.0017297267913818	2.111419439315796	9.009227752685547	2.113147258758545	9.025341033935547	8.860724955578917e-05	0.3400373720685559	0.0779139504358718	0.09026216715574265	0.03721027821302414	0.009543468986521475	0.0053924694657325745	337.1676472276449	120.65520891219785	0.6023399028927088	-1	-1.0	-1	0.011475183069705963	337.1676472276449	-1	1013	16384	0.0	0.0	0.0	0.0	340.7415894661099	19.56816758774221	3.460608422756195e-05		6.505101919174194e-05	442.7270295675844	6.556324660778046e-05		79.36914928816259	2.152042016386986	0	44	0.9994078278541565	0.15444940328598022	0.005540135316550732	0.011697694659233093	1					
45	0.6567457709461451	16.443748474121094	0.0	0.595672918991609	-0.02606523288131663	0.871792508797212	1.0000017881393433	0.00036134186666458845	0.9715508827657411	1.0000005960464478	0.26760268211364746	2.1601171493530273	5.460872650146484	0.6567457914352417	1e-06	258.1079635620117	43.11737680435181	45.46484375	0.9999990463256836	0.010907747782766819	0.0	0.9999990463256836	0.010907747782766819	0.0	1.0	0.03125	0.0	1.0	0.03125	0.0	1061017	1061017	1061017	1061017.0	1061017	0	2	2.0	2	0.22499598126134066	0.34077909766563447	1153.6295639102586	459.86035430803895	1061017	0.0	533.0	133.4453125	49.0	0.0	0.28125	16384.0	8155.75	289.0	0.28125	16384.0	8155.75	289.0	-0.5688016414642334	0.003572821617126465	0.0017715593567118049	0.0017584700835868716	0.0017965352162718773	0.0017061932012438774	0.006040096282958984	-0.0024788379669189453	1.0017082691192627	2.130992889404297	8.88486385345459	2.1326992511749268	8.900452613830566	7.953248855285825e-05	0.339571954519246	0.07743612742609046	0.08438532240688801	0.0750040840357542	0.010345873815822415	0.005082251504063606	350.59835132956505	132.18223885289626	1.4782309085130692	-1	-1.0	-1	0.011484498158097267	350.59835132956505	-1	85	16384	0.0	0.0	0.0	0.0	354.49138791300356	20.095119688659906	3.674998879432678e-05		6.893463432788849e-05	459.86035430803895	6.460398435592651e-05		82.16104761324823	2.256590139120817	0	45	0.999352753162384	0.2737671434879303	0.005676541943103075	0.011771950870752335	1					
46	0.6377594862133265	16.358169555664062	0.0	0.593357599879566	-0.02583986988879348	0.8846121171587392	1.0000020265579224	0.005325476173311472	0.9756883037717718	1.0000005960464478	0.21931779384613037	2.0101730823516846	5.0231032371521	0.6377595067024231	1e-06	254.96760177612305	43.11737680435181	45.46484375	0.9999990463256836	0.016967549920082092	0.0	0.9999990463256836	0.016967549920082092	0.0	1.0	0.0234375	0.0	1.0	0.0234375	0.0	1215872	1215872	1215872	1215872.0	1215872	0	2	2.0	2	0.22525763372686355	0.34139254029136845	1112.2680255098028	546.5732953362167	1215872	0.0	521.0	121.2734375	47.0	0.0	0.3359375	16384.0	9377.7265625	258.0	0.3359375	16384.0	9377.7265625	258.0	0.4470992088317871	0.003491044044494629	0.0017276030266657472	0.001714753801934421	0.0017742121126502752	0.0016381458844989538	0.00680387020111084	-0.003690361976623535	1.0016402006149292	2.052595376968384	8.354012489318848	2.0542335510253906	8.367474555969238	8.676987334419953e-05	0.3552420720687926	0.07771918001508578	0.10550105944275856	0.0568496510386467	0.010014844650868326	0.005227884277701378	423.87196677178144	185.51386312092654	1.2469088677316904	-1	-1.0	-1	0.010890726000070572	423.87196677178144	-1	82	16384	0.0	0.0	0.0	0.0	426.41446596570313	22.605047188699245	3.972835838794708e-05		5.603209137916565e-05	546.5732953362167	6.635859608650208e-05		94.49657484330237	2.1119240634143353	0	46	0.9993863701820374	0.22401157021522522	0.005680352449417114	0.011855504475533962	1					
47	0.6634397357702255	19.6041316986084	0.0	0.5951422222198979	-0.02687865498686029	0.8869399899436582	1.0000020265579224	0.007490299642086029	0.9763324491439327	1.0000005960464478	0.26132699847221375	2.0049827098846436	4.805597305297852	0.6634397506713867	1e-06	250.9157257080078	43.11737680435181	45.46484375	0.9999990463256836	0.016265619546175003	0.0	0.9999990463256836	0.016265619546175003	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	1008382	1008382	1008382	1008382.0	1008382	0	2	2.0	2	0.22525285744658807	0.34073519411278436	1173.5672988204947	429.6225708629936	1008382	0.0	598.0	123.90625	45.0	0.0	0.2578125	16384.0	7754.078125	130.0	0.2578125	16384.0	7754.078125	130.0	0.16789710521697998	0.0036672353744506836	0.0017701593460515141	0.0017202500021085143	0.0016685300506651402	0.0016296212561428547	0.0034902095794677734	-0.0011464357376098633	1.001631259918213	2.0435469150543213	8.18332290649414	2.0451765060424805	8.196919441223145	8.089285150738749e-05	0.33331343351384346	0.07653538064371546	0.08157089538872242	0.049193115904927254	0.009600538542144932	0.0046577248722314835	327.60496285930276	116.54257428673736	0.6822445541620255	-1	-1.0	-1	0.01348629966378212	327.60496285930276	-1	134	16384	0.0	0.0	0.0	0.0	330.82091565802693	18.531651319935918	2.7241185307502747e-05		6.01988285779953e-05	429.6225708629936	6.361305713653564e-05		77.17690020427108	2.264163227751851	0	47	0.9993517994880676	0.22931638360023499	0.005870810244232416	0.01202766876667738	1					
48	0.6289016548544168	21.459678649902344	0.0	0.5982827637344599	-0.02535668615018949	0.8931180015206337	1.0000019073486328	2.9737526347162202e-05	0.9768096338957548	1.0000005960464478	0.21385586261749268	1.9458231925964355	4.457068920135498	0.6289016604423523	1e-06	260.62206649780273	43.11737680435181	45.46484375	0.9999990463256836	0.02465810254216194	0.0	0.9999990463256836	0.02465810254216194	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	1017882	1017882	1017882	1017882.0	1017882	0	2	2.0	2	0.22398846137970055	0.3396626340871387	1181.7931511374948	430.6515057310462	1017882	0.0	698.0	130.5546875	53.0	0.0	0.2109375	16384.0	7821.6484375	397.0	0.2109375	16384.0	7821.6484375	397.0	-0.5510255098342896	0.003386974334716797	0.0017528812168166041	0.0018181485356763005	0.0017866725102066994	0.0017066476866602898	0.003939628601074219	-0.001392364501953125	1.0017085075378418	1.9807326793670654	7.6873369216918945	1.9824390411376953	7.700199604034424	7.371071746308059e-05	0.3304070533920889	0.07695895308228463	0.0750288125127554	0.054884662851691246	0.010068818563013338	0.00520547479391098	326.3144680522382	116.87933229783084	2.0425402615219355	-1	-1.0	-1	0.010934296995401382	326.3144680522382	-1	119	16384	0.0	0.0	0.0	0.0	330.79396005161107	18.58366133272648	3.2335519790649414e-05		5.6527554988861084e-05	430.6515057310462	5.3104013204574585e-05		78.33513308130205	2.1152624264359474	0	48	0.9993622899055481	0.16055795550346375	0.0058822124265134335	0.012093160301446915	1					
49	0.6176981925964355	25.971765518188477	0.0	0.5986758451613169	-0.025184260799534737	0.9029330838294256	1.0000019073486328	0.010204927995800972	0.9788625316014365	1.0000005960464478	0.27511194348335266	1.8244643211364746	3.96063232421875	0.6176981925964355	1e-06	250.65832901000977	43.11737680435181	45.46484375	0.9999990463256836	0.04221116378903389	0.0	0.9999990463256836	0.04221116378903389	0.0	1.0	0.078125	0.0	1.0	0.078125	0.0	1000724	1000724	1000724	1000724.0	1000724	0	2	2.0	2	0.22525756288282314	0.3367354449083347	1201.0693629415612	416.59708875976503	1000724	0.0	746.0	145.4296875	39.0	0.0	0.2109375	16384.0	7672.7265625	218.0	0.2109375	16384.0	7672.7265625	218.0	-0.3334273099899292	0.003375530242919922	0.0017424169927835464	0.0018008039332926273	0.0017421403899788857	0.0016805445775389671	0.006200313568115234	-0.0014525651931762695	1.0016825199127197	1.8583428859710693	6.828653335571289	1.8600234985351562	6.840402603149414	8.309364310389921e-05	0.32556142942265537	0.07543493116108828	0.08315380290150642	0.052922312170267105	0.010761261524748988	0.0052644070237874985	316.03016332909465	124.20639141618449	1.1204539183527231	-1	-1.0	-1	0.01154330000281334	316.03016332909465	-1	171	16384	0.0	0.0	0.0	0.0	319.7368098888546	18.401583041995764	2.516806125640869e-05		6.812252104282379e-05	416.59708875976503	5.431845784187317e-05		75.48954605124891	2.157270113006234	0	49	0.999337911605835	0.20269513130187988	0.006045650690793991	0.012336669489741325	1					
50	0.5950281820259988	23.435504913330078	0.0	0.5901657794461106	-0.025009796870025722	0.9221750570066047	1.0000020265579224	3.6226160204932967e-07	0.983226680394375	1.0000005960464478	0.21903622150421143	1.5455236434936523	3.677238702774048	0.5950281620025635	1e-06	244.79581451416016	43.11737680435181	45.46484375	0.9999990463256836	0.030104726552963257	0.0	0.9999990463256836	0.030104726552963257	0.0	1.0	0.0390625	0.0	1.0	0.0390625	0.0	1057863	1057863	1057863	1057863.0	1057863	0	2	2.0	2	0.21762192203957542	0.3402357918049519	911.4257080281955	580.3341899849474	1057863	0.0	704.0	133.3125	48.0	0.0	0.25	16384.0	8131.2421875	536.0	0.25	16384.0	8131.2421875	536.0	3.4541006088256836	0.0031865835189819336	0.0016234409995377064	0.0016589940059930086	0.001741817221045494	0.0016499925404787064	0.004451155662536621	-0.0016217231750488281	1.0016518831253052	1.7163528203964233	6.204456806182861	1.7180026769638062	6.215087413787842	6.14110212480217e-05	0.33201541662216816	0.07910288559468542	0.06496444717049599	0.14858642406761646	0.010585766998701729	0.005539091303944588	340.03622395172715	134.0917494046298	2.9608333446085453	-1	-1.0	-1	0.14858642406761646	340.03622395172715	-1	148	16384	0.0	0.0	0.0	0.0	345.561313604936	19.647451935335994	2.896226942539215e-05	127.16724513284862	5.7443976402282715e-05	580.3341899849474	0.00012456998229026794	1039.9545671474189	83.68001586385071	2.9513928666710854	0	50	0.9993544220924377	0.1942017376422882	0.0060184421017766	0.012484428472816944	1	0.57	2	2.0	2	0.57
51	0.6019974877126515	17.92345428466797	0.0	0.588749582729032	-0.025382477009008007	0.9224194730481794	1.0000020265579224	0.006815933622419834	0.9826254931188398	1.0000005960464478	0.24934008717536926	1.5495731830596924	3.748764991760254	0.6019974946975708	1e-06	256.1163673400879	43.11737680435181	45.46484375	0.9999990463256836	0.05180509760975838	0.0	0.9999990463256836	0.05180509760975838	0.0	1.0	0.0625	0.0	1.0	0.0625	0.0	971546	971546	971546	971546.0	971546	0	2	2.0	2	0.22325578536463225	0.3355232530365479	1219.0599203728514	398.4816430117935	971546	0.0	961.0	132.5703125	54.0	0.0	0.1640625	16384.0	7457.6328125	486.0	0.1640625	16384.0	7457.6328125	486.0	394.1401672363281	0.003215312957763672	0.0016260429983958602	0.0016494542360305786	0.0017815220635384321	0.0017364125233143568	0.005478858947753906	-0.0018711090087890625	1.0017383098602295	1.7173211574554443	6.138171195983887	1.7190576791763306	6.148784160614014	9.345806976683304e-05	0.3178824812364382	0.07570937078537937	0.09079881384968758	0.05540904030203819	0.009173616766929626	0.005380433052778244	300.2689851112664	107.59177348102094	2.5461921896785498	-1	-1.0	-1	0.010608602315187454	300.2689851112664	-1	104	16384	0.0	0.0	0.0	0.0	303.44330529123545	18.246862085536122	3.433600068092346e-05		6.788410246372223e-05	398.4816430117935	5.210191011428833e-05		73.55513634905219	2.2967414520680904	0	51	0.999345064163208	0.16836017370224	0.006086457055062056	0.01258267555385828	1					
52	0.6091479514725506	29.487470626831055	0.0	0.5935955832401911	-0.025493421560774245	0.9240274548530578	1.000002145767212	9.269431302527664e-07	0.9839762558539709	1.0000007152557373	0.3333199620246887	1.5518357753753662	3.5957348346710205	0.6091479063034058	1e-06	250.01992797851562	43.11737680435181	45.46484375	0.9999990463256836	0.028709428384900093	0.0	0.9999990463256836	0.028709428384900093	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	957486	957486	957486	957486.0	957486	0	2	2.0	2	0.22460514751531263	0.33579374876582474	1222.0391720483392	391.75749104470015	957486	0.0	783.0	131.953125	46.0	0.0	0.1796875	16384.0	7348.40625	203.0	0.1796875	16384.0	7348.40625	203.0	1.9490094184875488	0.003266453742980957	0.0016641987022012472	0.001701362314634025	0.001761886291205883	0.001690831035375595	0.005011796951293945	-0.002418220043182373	1.001692771911621	1.6832009553909302	5.880666732788086	1.6848915815353394	5.890790939331055	7.099618103458748e-05	0.31826784746341197	0.07499990547829126	0.06797784939408302	0.023148544132709503	0.008971009505330585	0.005092088133096695	296.8925039600581	112.93275145468942	1.0291424095630646	-1	-1.0	-1	0.013046341016888618	296.8925039600581	-1	171	16384	0.0	0.0	0.0	0.0	299.36146425269544	17.474271586164832	3.359280526638031e-05		6.737373769283295e-05	391.75749104470015	5.597807466983795e-05		71.81135949678719	2.341103842481971	0	52	0.9993513822555542	0.31198129057884216	0.00616716593503952	0.012612693943083286	1					
53	0.5703630070202053	23.823375701904297	0.0	0.5906012294427404	-0.024123543275977082	0.9319772641613798	1.000002145767212	0.0035489134024828672	0.9851303764109341	1.0000005960464478	0.30785858631134033	1.4258664846420288	3.401421070098877	0.5703630447387695	1e-06	256.1822814941406	43.11737680435181	45.46484375	0.9999990463256836	0.049305420368909836	0.0	0.9999990463256836	0.049305420368909836	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	858854	858854	858854	858854.0	858854	0	2	2.0	2	0.22300245221961718	0.33399132606496457	1302.3498644879078	329.7324411123991	858854	0.0	520.0	116.4921875	46.0	0.0	0.1484375	16384.0	6593.3046875	494.0	0.1484375	16384.0	6593.3046875	494.0	37.014251708984375	0.0032432079315185547	0.0015603142092004418	0.001503106439486146	0.0016362403985112906	0.0015421321149915457	0.004889488220214844	-0.0021550655364990234	1.0015438795089722	1.618322730064392	5.601602554321289	1.619864821434021	5.610565662384033	8.289085600638168e-05	0.29308542416157557	0.07434319934268849	0.07119114324450493	0.08239506930112839	0.009665060322731733	0.005290202796459198	244.83613612130284	81.3842342398566	2.5678237285465	-1	-1.0	-1	0.010621283203363419	244.83613612130284	-1	130	16384	0.0	0.0	0.0	0.0	247.34739212319255	15.64205538854003	6.456300616264343e-05		6.231479346752167e-05	329.7324411123991	4.800036549568176e-05		63.84995412826538	2.147088648751378	0	53	0.9993718266487122	0.43605220317840576	0.005875851027667522	0.012429958209395409	1					
54	0.5860162088647485	27.32059097290039	0.0	0.591016964117686	-0.025127706521501144	0.934643147389094	1.000002145767212	1.2039571402056026e-06	0.9872276157140731	1.0000005960464478	0.2711070775985718	1.4189952611923218	3.368757963180542	0.5860161781311035	1e-06	256.9848937988281	43.11737680435181	45.46484375	0.9999990463256836	0.05032461881637573	0.0	0.9999990463256836	0.05032461881637573	0.0	1.0	0.046875	0.0	1.0	0.046875	0.0	935088	935088	935088	935088.0	935088	0	2	2.0	2	0.21479917967892462	0.33443813977874015	1269.7322855118468	368.2225027550012	935088	0.0	626.0	124.8125	45.0	0.0	0.1171875	16384.0	7180.5625	270.0	0.1171875	16384.0	7180.5625	270.0	-0.771689772605896	0.0031800270080566406	0.0016421154141426086	0.0016991334268823266	0.0017779623158276081	0.0016757515259087086	0.009177327156066895	-0.0042046308517456055	1.0016779899597168	1.5342473983764648	5.075776100158691	1.5359230041503906	5.084478855133057	9.263268527920082e-05	0.29949064918905793	0.07751514668567543	0.08661971241235733	0.04054923728108406	0.009222916967701167	0.005273828282952309	272.14526767656207	109.40204190336226	1.3296415749937296	-1	-1.0	-1	0.010475963354110718	272.14526767656207	-1	100	13759	0.0	0.0	0.0	0.0	275.2654495574534	16.979727510362864	3.328174352645874e-05		6.690062582492828e-05	368.2225027550012	5.906447768211365e-05		72.48348348401487	2.694318752735853	0	54	0.9993339776992798	0.2587890028953552	0.006257236935198307	0.012784593738615513	1					
55	0.5928727998398244	26.958171844482422	0.0	0.5931420411382403	-0.025274919848593456	0.9340442201447865	1.0000020265579224	0.01512891799211502	0.9875321993752132	1.0000007152557373	0.36512094736099243	1.4556081295013428	3.1170175075531006	0.5928727388381958	1e-06	255.57116317749023	43.11737680435181	45.46484375	0.9999990463256836	0.02794906497001648	0.0	0.9999990463256836	0.02794906497001648	0.0	1.0	0.0546875	0.0	1.0	0.0546875	0.0	1003782	1003782	1003782	1003782.0	1003782	0	2	2.0	2	0.22408608954146408	0.3343015408460676	1239.9945924067886	404.7525715623051	1003782	0.0	589.0	128.8046875	41.0	0.0	0.1640625	16384.0	7713.2421875	580.0	0.1640625	16384.0	7713.2421875	580.0	-0.9188478589057922	0.0032373666763305664	0.001685430877842009	0.0017596036195755005	0.001826692372560501	0.0018128082156181335	0.004406929016113281	-0.0004994869232177734	1.001814842224121	1.5555239915847778	5.129541873931885	1.5573369264602661	5.1390790939331055	6.951083432722394e-05	0.31216092103317	0.07499611358524426	0.0697737243026495	0.04444540850818157	0.009478961350396276	0.005134029313921928	305.30342838540673	119.89222912023251	3.121207846328616	-1	-1.0	-1	0.010766984894871712	305.30342838540673	-1	92	16384	0.0	0.0	0.0	0.0	308.1949165314436	18.309113908559084	2.87666916847229e-05		5.953945219516754e-05	404.7525715623051	5.083531141281128e-05		75.27974888682365	2.1810059268027544	0	55	0.999301552772522	0.36977750062942505	0.006391626317054033	0.012875759042799473	1					
56	0.5746728205122054	24.43459701538086	0.0	0.5934997863239713	-0.024566494874537936	0.9345830650556655	1.0000020265579224	1.1783451991931315e-10	0.9867463641696506	1.0000007152557373	0.332712322473526	1.4341466426849365	2.863410234451294	0.5746728181838989	1e-06	257.3660125732422	43.11737680435181	45.46484375	0.9999990463256836	0.06099451705813408	0.0	0.9999990463256836	0.06099451705813408	0.0	1.0	0.0703125	0.0	1.0	0.0703125	0.0	978070	978070	978070	978070.0	978070	0	2	2.0	2	0.22370587146076096	0.33671142837396145	1256.1587078755595	389.3098833244294	978070	0.0	787.0	135.125	36.0	0.0	0.1328125	16384.0	7506.046875	27.0	0.1328125	16384.0	7506.046875	27.0	0.410320520401001	0.00305783748626709	0.0016387676587328315	0.0017560863634571433	0.0018962810281664133	0.0018401744309812784	0.0050356388092041016	-0.0015749931335449219	1.0018424987792969	1.5412381887435913	5.005755424499512	1.5430784225463867	5.015208721160889	9.013073012318555e-05	0.3071991527163847	0.07497165111198377	0.08815416321158409	0.023886848241090775	0.008899879787350073	0.005209153518080711	292.76539959199727	121.48306002627942	0.25904942117631435	-1	-1.0	-1	0.010916847735643387	292.76539959199727	-1	104	16384	0.0	0.0	0.0	0.0	295.1489587519318	17.621365988627076	4.343688488006592e-05		5.6412070989608765e-05	389.3098833244294	5.5927783250808716e-05		73.32752280309796	2.412006013095379	0	56	0.9993315935134888	0.2572031021118164	0.00625464366748929	0.012706279754638672	1					
